"","mean_expression.gene","mean_expression.epoch","mean_expression.mean_expression"
"Cldn61","Cldn6","epoch2",-0.104743245323854
"Crebrf1","Crebrf","epoch2",0.183409301625503
"Srsf31","Srsf3","epoch2",0.226666047534609
"Cdkn1a1","Cdkn1a","epoch2",-0.325511983204966
"Dnah81","Dnah8","epoch2",0.197389426794681
"Abcg11","Abcg1","epoch2",0.124152928099527
"Myo1f1","Myo1f","epoch2",0.810562643212276
"Platr171","Platr17","epoch2",0.865478381023302
"H2-Ab11","H2-Ab1","epoch2",0.0846729137740292
"Clic11","Clic1","epoch2",-0.555659406153219
"Ddah21","Ddah2","epoch2",-0.386954753516385
"Ddx39b1","Ddx39b","epoch2",0.130283346428129
"H2-D11","H2-D1","epoch2",-0.0862515625636001
"Dhx161","Dhx16","epoch2",0.500650334041143
"Gabbr11","Gabbr1","epoch2",0.226337403059006
"Gm269171","Gm26917","epoch2",0.248735632322688
"Gm424181","Gm42418","epoch2",0.405477978539868
"Shd1","Shd","epoch2",-0.24148560487307
"Crb31","Crb3","epoch2",0.0480817589949776
"Lama11","Lama1","epoch2",0.0350424509782058
"Epb41l31","Epb41l3","epoch2",-0.0709380401032312
"Lbh1","Lbh","epoch2",-0.194684918437685
"Pkdcc1","Pkdcc","epoch2",0.102698197672758
"Epcam1","Epcam","epoch2",0.399343078117394
"Msh61","Msh6","epoch2",0.353146238285782
"Cdh21","Cdh2","epoch2",-0.437217212558448
"Slc39a61","Slc39a6","epoch2",-0.355236923920789
"Nrep1","Nrep","epoch2",-0.374949027715087
"Dnd11","Dnd1","epoch2",0.271327463643891
"Prelid21","Prelid2","epoch2",-0.0265638937196275
"Dpysl31","Dpysl3","epoch2",0.0623499034791366
"Spink11","Spink1","epoch2",0.215512122099216
"Zfp6081","Zfp608","epoch2",-0.182557966068878
"Fbn21","Fbn2","epoch2",-0.227860389829992
"Cdx11","Cdx1","epoch2",0.0725632950991065
"Setbp11","Setbp1","epoch2",-0.273603385457626
"Sall31","Sall3","epoch2",0.0160753826027388
"Tshz11","Tshz1","epoch2",-0.438634537242271
"Svil1","Svil","epoch2",-0.0646393084591562
"Zeb11","Zeb1","epoch2",-0.161016951550494
"Colec121","Colec12","epoch2",-0.192667386034033
"Greb1l1","Greb1l","epoch2",-0.431257928527155
"Gata61","Gata6","epoch2",0.0926055872997085
"Asxl31","Asxl3","epoch2",-0.155298366160183
"Dtna1","Dtna","epoch2",-0.144799372652075
"Egr11","Egr1","epoch2",0.148467973983785
"Cxxc51","Cxxc5","epoch2",-0.0297244309964539
"Pdgfrb1","Pdgfrb","epoch2",0.151794086445819
"Onecut21","Onecut2","epoch2",-0.136774787536034
"Tubb61","Tubb6","epoch2",-0.322673041324878
"Smad71","Smad7","epoch2",0.0294544599888908
"Zfp5161","Zfp516","epoch2",-0.225357762322976
"Cyb5a1","Cyb5a","epoch2",0.524181201406703
"Fbxo151","Fbxo15","epoch2",0.870528054178007
"Malat11","Malat1","epoch2",-0.0127316705337572
"Neat11","Neat1","epoch2",0.193200877570844
"Rtn31","Rtn3","epoch2",-0.338927912145884
"Gng31","Gng3","epoch2",0.69794975048581
"Incenp1","Incenp","epoch2",0.326829320861419
"Psat11","Psat1","epoch2",0.154984526690556
"Gldc1","Gldc","epoch2",0.149239053890866
"Dkk11","Dkk1","epoch2",-0.0266100608713024
"Myof1","Myof","epoch2",0.258649543418989
"Rbp41","Rbp4","epoch2",-0.0407009897651253
"Pdlim11","Pdlim1","epoch2",0.452601059261504
"Avpi11","Avpi1","epoch2",0.463561054135405
"Scd11","Scd1","epoch2",-0.316630802921961
"Fgf81","Fgf8","epoch2",0.102730145084334
"Npm31","Npm3","epoch2",0.431299019132384
"Ablim11","Ablim1","epoch2",0.0405431001723468
"Sptbn21","Sptbn2","epoch2",0.00693500271210304
"Fads11","Fads1","epoch2",-0.317780128741575
"Syt71","Syt7","epoch2",-0.0090565602857988
"Tmem21","Tmem2","epoch2",-0.219031744211871
"Klf91","Klf9","epoch2",0.581189123792193
"Dmrt11","Dmrt1","epoch2",0.212274106158005
"Smarca21","Smarca2","epoch2",-0.189583709934256
"Vldlr1","Vldlr","epoch2",-0.0713614913133474
"Cyp26a11","Cyp26a1","epoch2",0.168876122396726
"Ffar41","Ffar4","epoch2",-0.0850797642718305
"Scd21","Scd2","epoch2",-0.631162194770525
"Ina1","Ina","epoch2",0.575045891756887
"Mxi11","Mxi1","epoch2",-0.0240376614479369
"Tcf7l21","Tcf7l2","epoch2",-0.0891121639818936
"Gata31","Gata3","epoch2",-0.10424305752411
"Grin11","Grin1","epoch2",0.101375148273431
"Dpp71","Dpp7","epoch2",0.245524954173591
"Ptgds1","Ptgds","epoch2",-0.0207529320166661
"Notch11","Notch1","epoch2",-0.163287673774943
"1700007K13Rik1","1700007K13Rik","epoch2",-0.0142080408449356
"Pbx31","Pbx3","epoch2",-0.185907332027065
"Rbms11","Rbms1","epoch2",-0.175787894904695
"Fign1","Fign","epoch2",-0.311461858410429
"Stk391","Stk39","epoch2",-0.245011842497471
"Frzb1","Frzb","epoch2",-0.00698846226537621
"Tfpi1","Tfpi","epoch2",0.583238218839352
"Mdk1","Mdk","epoch2",-0.672548379016027
"Fjx11","Fjx1","epoch2",-0.196010523663442
"Rcn11","Rcn1","epoch2",-0.35652916268049
"Actc11","Actc1","epoch2",-0.0424622351324165
"Meis21","Meis2","epoch2",-0.414103648694396
"2700033N17Rik1","2700033N17Rik","epoch2",-0.189559987121886
"Zscan291","Zscan29","epoch2",-0.109794727721057
"Ckap2l1","Ckap2l","epoch2",0.0700449804528514
"Slc4a111","Slc4a11","epoch2",0.0447823217773176
"Foxa21","Foxa2","epoch2",0.150546611992867
"Plagl21","Plagl2","epoch2",-0.276134662330151
"Ptprt1","Ptprt","epoch2",-0.140875512099528
"Sdc41","Sdc4","epoch2",0.0271781388271068
"Zmynd81","Zmynd8","epoch2",-0.228011623536656
"Atp9a1","Atp9a","epoch2",-0.199360317253804
"Sall41","Sall4","epoch2",0.0969603494230906
"Aurka1","Aurka","epoch2",0.446155726374255
"Bmp71","Bmp7","epoch2",-0.0685361599201684
"Pmepa11","Pmepa1","epoch2",0.168287165570431
"Nkain41","Nkain4","epoch2",-0.0902429635708149
"Stmn31","Stmn3","epoch2",0.116071012382815
"Fam107b1","Fam107b","epoch2",-0.115970086429145
"Sfmbt21","Sfmbt2","epoch2",0.124993735289836
"Vim1","Vim","epoch2",-0.0600838701824074
"Commd31","Commd3","epoch2",-0.381555520086664
"Bmi11","Bmi1","epoch2",-0.224806376702183
"Msrb21","Msrb2","epoch2",0.461794834461186
"Etl41","Etl4","epoch2",0.175272511057351
"Nrarp1","Nrarp","epoch2",-0.254509213178388
"Olfm11","Olfm1","epoch2",-0.17556665828298
"Prrx21","Prrx2","epoch2",-0.024651927279902
"Ass11","Ass1","epoch2",0.475248602454315
"Ak11","Ak1","epoch2",0.0938267893014619
"Angptl21","Angptl2","epoch2",-0.0694556648914631
"Hspa51","Hspa5","epoch2",0.0805351143334429
"Rif11","Rif1","epoch2",0.537181096317779
"Csrnp31","Csrnp3","epoch2",-0.0967237736497607
"Sp51","Sp5","epoch2",0.262001232070091
"Erich21","Erich2","epoch2",-0.117970848067121
"Hat11","Hat1","epoch2",0.371231343673931
"Pdk11","Pdk1","epoch2",0.0647569552299331
"Hoxd111","Hoxd11","epoch2",-0.252101422338695
"Hoxd91","Hoxd9","epoch2",-0.41511681749598
"Hoxd81","Hoxd8","epoch2",-0.342679720167275
"Hnrnpa31","Hnrnpa3","epoch2",0.00614566978189971
"Lrp41","Lrp4","epoch2",-0.172186854448947
"Syt131","Syt13","epoch2",-0.0311372424219991
"Trp53i111","Trp53i11","epoch2",-0.327368676428375
"Lmo21","Lmo2","epoch2",-0.125843971148952
"Mpped21","Mpped2","epoch2",-0.389759605005895
"Spred11","Spred1","epoch2",-0.309454686057007
"Thbs11","Thbs1","epoch2",-0.06062279854502
"Nusap11","Nusap1","epoch2",0.303859561917137
"Mapkbp11","Mapkbp1","epoch2",-0.0510965876363136
"B2m1","B2m","epoch2",-0.46955197317424
"Sema6d1","Sema6d","epoch2",-0.100834281316825
"Dut1","Dut","epoch2",0.248930080202766
"Eid11","Eid1","epoch2",-0.274307143782358
"Slc27a21","Slc27a2","epoch2",0.300269952514669
"Cdc25b1","Cdc25b","epoch2",0.0197856051253748
"Bmp21","Bmp2","epoch2",-0.00781821303970211
"Ism11","Ism1","epoch2",-0.0827472131330888
"Id11","Id1","epoch2",-0.289971737339479
"Cox4i21","Cox4i2","epoch2",-0.0531546865682026
"Tpx21","Tpx2","epoch2",0.329241421933358
"1700003F12Rik1","1700003F12Rik","epoch2",-0.0413336619571015
"Myl91","Myl9","epoch2",0.167464062244028
"Nnat1","Nnat","epoch2",-0.152614586382777
"Top11","Top1","epoch2",-0.228076749655244
"Mybl21","Mybl2","epoch2",0.354907221027783
"Wfdc21","Wfdc2","epoch2",0.213651310816243
"Cd401","Cd40","epoch2",-0.193031222610683
"Ncoa31","Ncoa3","epoch2",0.314421338407875
"Snai11","Snai1","epoch2",0.281774126238875
"Tshz21","Tshz2","epoch2",-0.260755603785043
"Tfap2c1","Tfap2c","epoch2",0.272349859536677
"Gnas1","Gnas","epoch2",-0.640161348465871
"Edn31","Edn3","epoch2",0.0220603127400954
"Col9a31","Col9a3","epoch2",0.0499847698342669
"Slc17a91","Slc17a9","epoch2",0.0286065477591294
"Hey11","Hey1","epoch2",-0.169312606146047
"Tpd521","Tpd52","epoch2",0.127094263168036
"Fndc3b1","Fndc3b","epoch2",-0.0796311520613157
"Lrrc341","Lrrc34","epoch2",0.445304633169384
"Anxa51","Anxa5","epoch2",-0.106251160552787
"Ccna21","Ccna2","epoch2",0.256905563308724
"Mgarp1","Mgarp","epoch2",0.234198879082124
"Maml31","Maml3","epoch2",-0.284947165093579
"Pfn21","Pfn2","epoch2",-0.433676130010409
"Gm267711","Gm26771","epoch2",0.00556152477696702
"Trim21","Trim2","epoch2",0.0714214018412999
"Mab21l21","Mab21l2","epoch2",0.178396102491316
"Fdps1","Fdps","epoch2",0.0527029577927321
"Efna31","Efna3","epoch2",0.224350996069856
"Cks1b1","Cks1b","epoch2",0.101257271127606
"Mllt111","Mllt11","epoch2",-0.150786449856401
"Car141","Car14","epoch2",-0.35554783482867
"Plekho11","Plekho1","epoch2",-0.36152882467198
"Cd21","Cd2","epoch2",0.000990035114707528
"Gstm31","Gstm3","epoch2",-0.018607361303581
"Gstm11","Gstm1","epoch2",0.071139841135796
"Lmo41","Lmo4","epoch2",-0.249947454685673
"Adgrl21","Adgrl2","epoch2",-0.290293337475984
"Zfhx41","Zfhx4","epoch2",-0.281383907565704
"Stmn21","Stmn2","epoch2",0.666654338531841
"Fabp51","Fabp5","epoch2",-0.574626726773823
"Car21","Car2","epoch2",0.314387197979818
"Bhlhe221","Bhlhe22","epoch2",-0.01646477999268
"Sox21","Sox2","epoch2",0.0976859144866467
"Jade11","Jade1","epoch2",0.481366244369893
"Lhfp1","Lhfp","epoch2",-0.183989646670583
"Smc41","Smc4","epoch2",0.136961400029787
"Crabp21","Crabp2","epoch2",-0.58064677087324
"Nes1","Nes","epoch2",-0.373719577083958
"Mex3a1","Mex3a","epoch2",-0.278239946979978
"Slc39a11","Slc39a1","epoch2",-0.0945177860916234
"Sprr2a31","Sprr2a3","epoch2",-0.0954390751955273
"S100a111","S100a11","epoch2",0.147999877972365
"S100a101","S100a10","epoch2",0.43535728574536
"Hormad11","Hormad1","epoch2",0.264948203914113
"Lix1l1","Lix1l","epoch2",-0.275273487135604
"Pdzk11","Pdzk1","epoch2",-0.023353232050335
"Rhoc1","Rhoc","epoch2",0.104463841869741
"Psrc11","Psrc1","epoch2",-0.118877907480335
"Slc25a241","Slc25a24","epoch2",-0.180441171913357
"Frrs11","Frrs1","epoch2",0.445403453873491
"Gclm1","Gclm","epoch2",0.397427979916856
"Prss121","Prss12","epoch2",-0.0968302344227885
"Pitx21","Pitx2","epoch2",-0.0341195987628972
"Lef11","Lef1","epoch2",-0.094525672914972
"Cxxc41","Cxxc4","epoch2",-0.17508486863021
"Cenpe1","Cenpe","epoch2",0.161014273864406
"Manba1","Manba","epoch2",0.614204761582417
"Ppp3ca1","Ppp3ca","epoch2",-0.164578395153672
"Ddit4l1","Ddit4l","epoch2",-0.125243695969642
"Unc5c1","Unc5c","epoch2",-0.138831585645676
"Gm162331","Gm16233","epoch2",0.0793419486873752
"Wls1","Wls","epoch2",-0.3918639003903
"Esrp11","Esrp1","epoch2",0.230178586688343
"Pnrc11","Pnrc1","epoch2",0.105605133415128
"Aqp31","Aqp3","epoch2",0.229013719401517
"Enho1","Enho","epoch2",-0.404085520222517
"Cntfr1","Cntfr","epoch2",-0.399759412626096
"Shb1","Shb","epoch2",0.208646601338482
"Lpar11","Lpar1","epoch2",-0.250610942123355
"Ptprd1","Ptprd","epoch2",-0.138715818606235
"Cer11","Cer1","epoch2",-0.127947810586992
"Mllt31","Mllt3","epoch2",-0.541059045151777
"Klhl91","Klhl9","epoch2",-0.234865473972245
"Cdkn2a1","Cdkn2a","epoch2",-0.0228827857709193
"Cdkn2b1","Cdkn2b","epoch2",-0.0672054893367893
"Jun1","Jun","epoch2",-0.119635089479833
"Dmrtb11","Dmrtb1","epoch2",-0.19123713361038
"Cdca81","Cdca8","epoch2",0.171200113655017
"Gjb31","Gjb3","epoch2",0.434822119608685
"Gjb51","Gjb5","epoch2",0.571272762758391
"Zfp3621","Zfp362","epoch2",-0.241666103293608
"Serinc21","Serinc2","epoch2",-0.279982430430559
"Sesn21","Sesn2","epoch2",0.137975019826247
"Sfn1","Sfn","epoch2",0.126117754113543
"Grrp11","Grrp1","epoch2",0.303228344891098
"Ephb21","Ephb2","epoch2",-0.199151226779917
"Alpl1","Alpl","epoch2",0.423532970055201
"Cda1","Cda","epoch2",0.0831804547336075
"Nbl11","Nbl1","epoch2",0.00772968671479068
"Zfp9791","Zfp979","epoch2",0.762360282402849
"Draxin1","Draxin","epoch2",-0.0373872674101002
"Espn1","Espn","epoch2",-0.00618585828527972
"Ajap11","Ajap1","epoch2",-0.276897836517502
"Chd71","Chd7","epoch2",-0.357999833665307
"Trp53inp11","Trp53inp1","epoch2",-0.222201522910497
"Ccne21","Ccne2","epoch2",-0.183590586205105
"Rragd1","Rragd","epoch2",-0.188415815920702
"Glipr21","Glipr2","epoch2",0.259662559808611
"Mup61","Mup6","epoch2",0.15950446791888
"Zfp6181","Zfp618","epoch2",-0.266311398246786
"Pappa1","Pappa","epoch2",-0.074006947187277
"Nfia1","Nfia","epoch2",-0.0757533081776493
"L1td11","L1td1","epoch2",0.773538271169905
"Foxd31","Foxd3","epoch2",0.789539814977856
"Pgm21","Pgm2","epoch2",0.0234789985569788
"Ssbp31","Ssbp3","epoch2",-0.397193756794997
"Lrp81","Lrp8","epoch2",-0.159682894473547
"3110021N24Rik1","3110021N24Rik","epoch2",-0.102105890329068
"Txndc121","Txndc12","epoch2",-0.263417608895247
"Trabd2b1","Trabd2b","epoch2",-0.137180142432124
"2610528J11Rik1","2610528J11Rik","epoch2",0.00737694233328432
"Mycl1","Mycl","epoch2",-0.268636946366834
"Clspn1","Clspn","epoch2",-0.147477117848102
"Sfpq1","Sfpq","epoch2",0.152397862034287
"Phc21","Phc2","epoch2",-0.378075346770277
"Tmem541","Tmem54","epoch2",-0.0712068549224309
"Fndc51","Fndc5","epoch2",-0.11723492040739
"Marcksl11","Marcksl1","epoch2",-0.459754512036363
"Fabp31","Fabp3","epoch2",0.350237907442663
"Laptm51","Laptm5","epoch2",0.628991105399289
"Slc30a21","Slc30a2","epoch2",0.246583228255366
"Rsrp11","Rsrp1","epoch2",0.402784337663184
"Tcea31","Tcea3","epoch2",0.640403352762255
"Camk2n11","Camk2n1","epoch2",-0.127273977130324
"Rcc21","Rcc2","epoch2",0.496200795019312
"Mfap21","Mfap2","epoch2",-0.252401700386634
"Epha21","Epha2","epoch2",0.0170028894975945
"Zfp9901","Zfp990","epoch2",0.716249951299607
"Zfp9851","Zfp985","epoch2",0.660998852875539
"Hes51","Hes5","epoch2",-0.29111789216052
"Cyp511","Cyp51","epoch2",-0.286015725556434
"Dbf41","Dbf4","epoch2",0.328154580235215
"Crot1","Crot","epoch2",-0.0435439215942317
"Cnpy11","Cnpy1","epoch2",0.0939397725102666
"Mxd41","Mxd4","epoch2",-0.107127120697891
"Mfsd101","Mfsd10","epoch2",0.312211074528622
"Lrpap11","Lrpap1","epoch2",0.156880741754731
"Msx11","Msx1","epoch2",-0.0935539503755805
"Nsg11","Nsg1","epoch2",-0.365357831120491
"Fgfbp11","Fgfbp1","epoch2",0.0754807709337591
"Sel1l31","Sel1l3","epoch2",-0.0995472243035233
"Rbm471","Rbm47","epoch2",0.247559674166061
"Ociad21","Ociad2","epoch2",-0.216788368729445
"Hopx1","Hopx","epoch2",0.149932754563761
"G3bp21","G3bp2","epoch2",0.484742763934524
"Hnrnpdl1","Hnrnpdl","epoch2",0.0818060698156542
"Ulk11","Ulk1","epoch2",0.296023273369768
"Tmem1191","Tmem119","epoch2",-0.0987505164447722
"Dynll11","Dynll1","epoch2",0.227164350913781
"Srrm41","Srrm4","epoch2",-0.0398222525696178
"Aldh21","Aldh2","epoch2",0.404702743085531
"Auts21","Auts2","epoch2",-0.154421387570347
"Cldn41","Cldn4","epoch2",0.147129374546009
"Col26a11","Col26a1","epoch2",-0.0747365847557456
"Pcolce1","Pcolce","epoch2",1.00460518912955
"Pdgfa1","Pdgfa","epoch2",0.324777348347617
"Adap11","Adap1","epoch2",0.861108151929719
"Actb1","Actb","epoch2",0.0975079453041122
"Flt11","Flt1","epoch2",-0.101277600277911
"Hmgb11","Hmgb1","epoch2",-0.165256644966296
"Abcb1b1","Abcb1b","epoch2",0.0735602573706554
"Sema3a1","Sema3a","epoch2",-0.34524419265134
"Kmt2e1","Kmt2e","epoch2",-0.281015674830517
"Cenpa1","Cenpa","epoch2",0.0240618897816883
"Dpysl51","Dpysl5","epoch2",-0.0689351861620997
"Gm16731","Gm1673","epoch2",-0.547794097862756
"Afap11","Afap1","epoch2",-0.142700835243686
"Lyar1","Lyar","epoch2",0.305822323219707
"Slit21","Slit2","epoch2",-0.0482945655073438
"Pcdh71","Pcdh7","epoch2",0.237370071502832
"Fam114a11","Fam114a1","epoch2",0.0420506910963373
"Uchl11","Uchl1","epoch2",-0.0852813530563963
"Limch11","Limch1","epoch2",-0.24620141007088
"Pdgfra1","Pdgfra","epoch2",0.267267232085322
"C530008M17Rik1","C530008M17Rik","epoch2",-0.20005030815418
"Parm11","Parm1","epoch2",-0.0357068220337669
"Anxa31","Anxa3","epoch2",-0.140688312823301
"Prdm81","Prdm8","epoch2",-0.105936024215195
"Fgf51","Fgf5","epoch2",0.320881099409454
"Arhgap241","Arhgap24","epoch2",-0.26553299499082
"Spp11","Spp1","epoch2",1.00959043922722
"Fgfrl11","Fgfrl1","epoch2",-0.265502699538247
"Mn11","Mn1","epoch2",-0.239445897249075
"Msi11","Msi1","epoch2",-0.390472508946454
"Tmem132c1","Tmem132c","epoch2",-0.439582711392707
"Fzd101","Fzd10","epoch2",-0.451649531571113
"Hspb11","Hspb1","epoch2",0.890364284579806
"Gigyf11","Gigyf1","epoch2",-0.00991205713496758
"Sgce1","Sgce","epoch2",-0.246285909971038
"Asns1","Asns","epoch2",0.466436748829118
"Tspan121","Tspan12","epoch2",-0.321849371541987
"Ptn1","Ptn","epoch2",-0.748732692485286
"Mkrn11","Mkrn1","epoch2",0.139011042582122
"Epha11","Epha1","epoch2",0.157511860462274
"Tmem176b1","Tmem176b","epoch2",-0.218301184393547
"Igf2bp31","Igf2bp3","epoch2",-0.325852363307674
"Skap21","Skap2","epoch2",-0.165007117511398
"Hoxa21","Hoxa2","epoch2",-0.424304376591693
"Hoxa71","Hoxa7","epoch2",-0.412320474592539
"Evx1os1","Evx1os","epoch2",-0.0764548084238073
"Tril1","Tril","epoch2",-0.2413893531967
"Gadd45a1","Gadd45a","epoch2",0.153495506605695
"Vamp81","Vamp8","epoch2",0.147814389828344
"Tmsb101","Tmsb10","epoch2",0.172098711500159
"Wbp11","Wbp1","epoch2",-0.227584472107872
"Mthfd21","Mthfd2","epoch2",0.247214770139001
"Tet31","Tet3","epoch2",-0.350900759245013
"Anxa41","Anxa4","epoch2",0.172532425668848
"H1fx1","H1fx","epoch2",-0.262425591150851
"Podxl21","Podxl2","epoch2",-0.270023425365542
"Trh1","Trh","epoch2",0.102420820010273
"Adamts91","Adamts9","epoch2",0.0791421714392337
"Vgll41","Vgll4","epoch2",-0.264851652986401
"Plxnd11","Plxnd1","epoch2",-0.034937491783729
"Wnt5b1","Wnt5b","epoch2",-0.0936383534591277
"Phc11","Phc1","epoch2",0.421315669107691
"Gdf31","Gdf3","epoch2",0.757677476448877
"Slc2a31","Slc2a3","epoch2",-0.142537698130812
"Tpi11","Tpi1","epoch2",0.0263468734561824
"Ptms1","Ptms","epoch2",-0.345806116875662
"Gapdh1","Gapdh","epoch2",0.153258880416116
"Cd91","Cd9","epoch2",0.820660376366165
"Ccnd21","Ccnd2","epoch2",-0.424313194179846
"Prmt81","Prmt8","epoch2",-0.0527321869855399
"Ybx31","Ybx3","epoch2",0.408601361119628
"Ldhb1","Ldhb","epoch2",0.382387810156445
"Sox51","Sox5","epoch2",-0.0646624172126854
"Asb41","Asb4","epoch2",-0.0299183611686413
"Met1","Met","epoch2",-0.00551795656536962
"Mest1","Mest","epoch2",-0.398614681722433
"Cald11","Cald1","epoch2",-0.49929116372976
"Clec2l1","Clec2l","epoch2",-0.0514906092168211
"Prss11","Prss1","epoch2",-0.0770661997926104
"Tmem176a1","Tmem176a","epoch2",-0.0879641248957141
"Hotairm11","Hotairm1","epoch2",-0.396522214083554
"Gm150501","Gm15050","epoch2",-0.369636970725688
"Evx11","Evx1","epoch2",0.00461771216366317
"Gng121","Gng12","epoch2",-0.358405951182819
"Reep11","Reep1","epoch2",-0.144170789600729
"Capg1","Capg","epoch2",0.186136009601446
"Lrrn11","Lrrn1","epoch2",-0.161090001955137
"Cxcl121","Cxcl12","epoch2",-0.151326758193446
"Dppa31","Dppa3","epoch2",0.205797342229494
"Etnk11","Etnk1","epoch2",0.0329716114716215
"2810474O19Rik1","2810474O19Rik","epoch2",0.156139617253627
"AU0180911","AU018091","epoch2",0.801038824103691
"Cdc42ep51","Cdc42ep5","epoch2",0.256664682687567
"Cox6b21","Cox6b2","epoch2",0.000732229524906111
"Peg31","Peg3","epoch2",-0.0712986896940312
"Ltbp41","Ltbp4","epoch2",0.67958442481992
"Dll31","Dll3","epoch2",0.0966326027320555
"Spint21","Spint2","epoch2",0.517607244913681
"Tdrd121","Tdrd12","epoch2",0.392032733657858
"Ccne11","Ccne1","epoch2",0.621982385051324
"Rcn31","Rcn3","epoch2",0.0518172940873838
"Ftl11","Ftl1","epoch2",0.0359538769743477
"Dbx11","Dbx1","epoch2",-0.0685097847011063
"Snrpn1","Snrpn","epoch2",0.363160310833776
"St8sia21","St8sia2","epoch2",-0.0704559877842337
"Mfge81","Mfge8","epoch2",-0.22357643289993
"Mesp11","Mesp1","epoch2",0.383263726647084
"Idh21","Idh2","epoch2",-0.351929868962283
"Furin1","Furin","epoch2",-0.119345395119636
"Iqgap11","Iqgap1","epoch2",0.235231587207866
"Ap3b21","Ap3b2","epoch2",-0.0807536598090287
"Hdgfl31","Hdgfl3","epoch2",-0.383919897368997
"Prss231","Prss23","epoch2",-0.240615530328436
"Mogat21","Mogat2","epoch2",-0.205767914734699
"Serpinh11","Serpinh1","epoch2",-0.580871594993009
"Folr11","Folr1","epoch2",0.798624638345215
"Art51","Art5","epoch2",-0.0895821163942526
"Lmo11","Lmo1","epoch2",-0.0211692829053481
"Scube21","Scube2","epoch2",-0.27816927089141
"Sox61","Sox6","epoch2",-0.141279593355708
"Arl6ip11","Arl6ip1","epoch2",0.331117303694015
"Aldoa1","Aldoa","epoch2",0.255409948328244
"Mvp1","Mvp","epoch2",0.277923143335751
"Pycard1","Pycard","epoch2",0.531687443441415
"Fgfr21","Fgfr2","epoch2",-0.165424879108156
"Chst151","Chst15","epoch2",-0.227624092783247
"Oat1","Oat","epoch2",-0.27404556727001
"Bnip31","Bnip3","epoch2",0.0788277588070851
"Ifitm31","Ifitm3","epoch2",0.601912689098454
"Ano91","Ano9","epoch2",0.124099200489102
"Cdkn1c1","Cdkn1c","epoch2",-0.310801583472742
"Phlda21","Phlda2","epoch2",0.603980158410575
"Ano11","Ano1","epoch2",-0.144125062276374
"Ccnd11","Ccnd1","epoch2",-0.258046043844853
"Epp131","Epp13","epoch2",0.298734422732186
"Meis31","Meis3","epoch2",-0.300076676491689
"Bbc31","Bbc3","epoch2",-0.119109635369259
"Dact31","Dact3","epoch2",-0.134667001910262
"Pglyrp11","Pglyrp1","epoch2",0.0336721248024113
"Cadm41","Cadm4","epoch2",-0.187272438636193
"Zfp4281","Zfp428","epoch2",0.190001135198195
"Tgfb11","Tgfb1","epoch2",0.203642553353048
"9530053A07Rik1","9530053A07Rik","epoch2",-0.123384185544737
"Vstm2b1","Vstm2b","epoch2",-0.150079984258819
"Tead21","Tead2","epoch2",-0.440262676145022
"Gys11","Gys1","epoch2",0.146410324661941
"Bcat21","Bcat2","epoch2",0.478286637392427
"Ldha1","Ldha","epoch2",0.18110764944404
"Ndn1","Ndn","epoch2",-0.59357302029525
"Igf1r1","Igf1r","epoch2",-0.326105014346847
"Rgma1","Rgma","epoch2",-0.292359773356181
"Prc11","Prc1","epoch2",0.289174523698371
"Mex3b1","Mex3b","epoch2",-0.395649537534944
"Tenm41","Tenm4","epoch2",-0.263420403454002
"Gdpd51","Gdpd5","epoch2",-0.139520234131551
"Ucp21","Ucp2","epoch2",0.139950229359054
"Rbmxl21","Rbmxl2","epoch2",0.896632442667896
"Parva1","Parva","epoch2",-0.203942695653046
"Mettl91","Mettl9","epoch2",-0.454168312160498
"Plk11","Plk1","epoch2",0.304952672557172
"Ypel31","Ypel3","epoch2",0.16708489170472
"Tbx61","Tbx6","epoch2",-0.0579573927181108
"Mylpf1","Mylpf","epoch2",0.759816081785075
"Tgfb1i11","Tgfb1i1","epoch2",-0.136216664871017
"Bub31","Bub3","epoch2",0.273350729079978
"Dpysl41","Dpysl4","epoch2",-0.320179798609608
"Utf11","Utf1","epoch2",0.576068507691661
"Cd811","Cd81","epoch2",-0.191392271006787
"Fgf31","Fgf3","epoch2",0.0287120748352218
"Fgf151","Fgf15","epoch2",-0.18441555438647
"Ctxn11","Ctxn1","epoch2",-0.324629487213935
"Col4a11","Col4a1","epoch2",-0.236426680461391
"Gas61","Gas6","epoch2",0.0207975618131868
"Ckap21","Ckap2","epoch2",-0.0379786430730147
"Plekha21","Plekha2","epoch2",0.135132557088202
"Tnks1","Tnks","epoch2",-0.120822689259312
"Triml11","Triml1","epoch2",0.647719290721547
"Zfp421","Zfp42","epoch2",0.894484737396732
"Stox21","Stox2","epoch2",-0.293723291420675
"Galnt71","Galnt7","epoch2",-0.36657606650676
"Cpe1","Cpe","epoch2",-0.344225198603593
"Apela1","Apela","epoch2",0.132127507436243
"Lzts11","Lzts1","epoch2",0.296235106803559
"Gdf151","Gdf15","epoch2",0.045287712098478
"Bst21","Bst2","epoch2",0.0737436186179396
"Smad11","Smad1","epoch2",-0.00262929051973765
"Nanos31","Nanos3","epoch2",0.0377923449153429
"Ier21","Ier2","epoch2",0.250703068567788
"Calr1","Calr","epoch2",0.219132332504819
"Junb1","Junb","epoch2",0.122694532046668
"Irx31","Irx3","epoch2",-0.460086773913405
"Cdh111","Cdh11","epoch2",0.165397170808289
"Psmb101","Psmb10","epoch2",0.116835891233967
"Nqo11","Nqo1","epoch2",0.323852408800151
