"","mean_expression.gene","mean_expression.epoch","mean_expression.mean_expression"
"Zeb12","Zeb1","epoch3",0.401364437263945
"Fzd82","Fzd8","epoch3",-0.324353138389795
"Colec122","Colec12","epoch3",0.553116859301277
"Greb1l2","Greb1l","epoch3",1.37014796034149
"Gata62","Gata6","epoch3",-0.0509180319697961
"Asxl32","Asxl3","epoch3",-0.0683049520720606
"Dtna2","Dtna","epoch3",-0.214362770318985
"Wnt8a2","Wnt8a","epoch3",-0.318471758261971
"Kif20a2","Kif20a","epoch3",-0.211315334491108
"Cystm12","Cystm1","epoch3",-0.690240750251257
"Slc12a22","Slc12a2","epoch3",0.316032990813255
"Pdgfrb2","Pdgfrb","epoch3",0.657062431392462
"Impa22","Impa2","epoch3",-0.479889939336673
"Tubb62","Tubb6","epoch3",0.151453748851529
"Tcf42","Tcf4","epoch3",0.418212220639638
"Smad72","Smad7","epoch3",-0.395991532698922
"Zfp5162","Zfp516","epoch3",-0.0840871217458145
"Zadh22","Zadh2","epoch3",0.622164608991664
"Cyb5a2","Cyb5a","epoch3",-0.686728820923473
"Fbxo152","Fbxo15","epoch3",-0.436303528845715
"Neat12","Neat1","epoch3",-0.185117980708247
"Gng32","Gng3","epoch3",-0.532191075708555
"Incenp2","Incenp","epoch3",-0.183095219383097
"Pga52","Pga5","epoch3",-0.17010934650898
"Tle42","Tle4","epoch3",0.244880881808374
"Insl62","Insl6","epoch3",-0.295702891505283
"Gldc2","Gldc","epoch3",-0.794026692559862
"Dkk12","Dkk1","epoch3",-0.133907663433448
"Acta22","Acta2","epoch3",1.2856777958248
"Myof2","Myof","epoch3",-0.19959944486618
"Rbp42","Rbp4","epoch3",-0.00624342068381931
"Pdlim12","Pdlim1","epoch3",-0.43538660167352
"Slit12","Slit1","epoch3",0.163245554851449
"Avpi12","Avpi1","epoch3",-0.424347710512255
"Cpn12","Cpn1","epoch3",-0.178439512848854
"Scd12","Scd1","epoch3",-0.00929509828110104
"Fgf82","Fgf8","epoch3",-0.03398519076164
"Ablim12","Ablim1","epoch3",-0.30693286722121
"Doc2g2","Doc2g","epoch3",1.02556680466818
"Sptbn22","Sptbn2","epoch3",-0.180715505195701
"Rasgrp22","Rasgrp2","epoch3",-0.526556690102038
"2700081O15Rik2","2700081O15Rik","epoch3",0.359774213770161
"Fth12","Fth1","epoch3",-0.748583964517583
"Fads12","Fads1","epoch3",0.141365940642098
"Tmem22","Tmem2","epoch3",-0.552598034315135
"Klf92","Klf9","epoch3",-0.509860207033141
"Kank12","Kank1","epoch3",0.105730343124141
"Dmrt12","Dmrt1","epoch3",-0.243410900235176
"Smarca22","Smarca2","epoch3",0.0453805806844131
"Vldlr2","Vldlr","epoch3",0.00601769789405491
"Jak22","Jak2","epoch3",-0.168178298551103
"Kif20b2","Kif20b","epoch3",-0.273532770639893
"Cyp26a12","Cyp26a1","epoch3",-0.176131247178368
"Hells2","Hells","epoch3",-0.756352883515596
"Scd22","Scd2","epoch3",0.552404451953328
"Pax22","Pax2","epoch3",0.0101986495049103
"Sema4g2","Sema4g","epoch3",0.698830454245858
"Nolc12","Nolc1","epoch3",-0.0286352961689851
"Ina2","Ina","epoch3",-0.737902562822337
"Mxi12","Mxi1","epoch3",-0.0518488411022269
"Tcf7l22","Tcf7l2","epoch3",0.0329461784466453
"Celf22","Celf2","epoch3",-0.449431811985762
"Tubb4b2","Tubb4b","epoch3",-0.896812856359326
"Uap1l12","Uap1l1","epoch3",0.707593502962719
"Ptgds2","Ptgds","epoch3",3.51990286811538
"Notch12","Notch1","epoch3",2.08397201351497
"1700007K13Rik2","1700007K13Rik","epoch3",-0.306626409292221
"Ier5l2","Ier5l","epoch3",0.0920373888119407
"Pbx32","Pbx3","epoch3",0.704363183806772
"Dennd1a2","Dennd1a","epoch3",0.314497393110524
"Rprm2","Rprm","epoch3",-0.590750794047895
"Baz2b2","Baz2b","epoch3",0.0916186328977346
"Rbms12","Rbms1","epoch3",0.485556310893077
"Fign2","Fign","epoch3",0.0820122672163922
"Stk392","Stk39","epoch3",0.0517983979181103
"Hoxd3os12","Hoxd3os1","epoch3",-0.0198192324327386
"Ttn2","Ttn","epoch3",-0.221195667982101
"Frzb2","Frzb","epoch3",1.56254399924175
"Tfpi2","Tfpi","epoch3",-0.0801102506077808
"Mdk2","Mdk","epoch3",0.931657607302718
"Fjx12","Fjx1","epoch3",0.44606808313857
"Rcn12","Rcn1","epoch3",0.312404363745135
"Actc12","Actc1","epoch3",0.11326168153597
"Meis22","Meis2","epoch3",1.19352493402751
"2700033N17Rik2","2700033N17Rik","epoch3",0.212246907793957
"Patl22","Patl2","epoch3",-0.248031184077263
"Slc4a112","Slc4a11","epoch3",-0.135034196726654
"Trib32","Trib3","epoch3",-0.307857543230057
"Plagl22","Plagl2","epoch3",0.0585436484088068
"Gtsf1l2","Gtsf1l","epoch3",-0.471392656797948
"Sdc42","Sdc4","epoch3",-0.573967139682044
"Atp9a2","Atp9a","epoch3",-0.351222585076871
"Sall42","Sall4","epoch3",-0.382903856205066
"Aurka2","Aurka","epoch3",-0.221928514702165
"Bmp72","Bmp7","epoch3",0.0775714451852052
"Lama52","Lama5","epoch3",-0.287704241016637
"Tcfl52","Tcfl5","epoch3",-0.629895761285139
"Nkain42","Nkain4","epoch3",-0.294975429773331
"Stmn32","Stmn3","epoch3",-0.455778843682745
"Fam107b2","Fam107b","epoch3",-0.176170421035393
"Sfmbt22","Sfmbt2","epoch3",-0.0664898649505947
"Vim2","Vim","epoch3",0.0420221819177918
"Commd32","Commd3","epoch3",0.624622665305177
"Bmi12","Bmi1","epoch3",0.464580512565115
"Msrb22","Msrb2","epoch3",-0.201996792917666
"Etl42","Etl4","epoch3",-0.35711407661438
"Nrarp2","Nrarp","epoch3",1.93984053899413
"Col5a12","Col5a1","epoch3",0.101903114629828
"Olfm12","Olfm1","epoch3",0.00891649787840636
"Set2","Set","epoch3",-0.392800945424191
"Prrx22","Prrx2","epoch3",3.06268336721089
"Ass12","Ass1","epoch3",-0.455660510970199
"Ak12","Ak1","epoch3",-0.286750620433494
"Rpl122","Rpl12","epoch3",0.718356768717058
"Angptl22","Angptl2","epoch3",0.0860960690871529
"Acvr2a2","Acvr2a","epoch3",0.149714078592217
"Rif12","Rif1","epoch3",-0.593457109902216
"Csrnp32","Csrnp3","epoch3",-0.135942501866299
"Sp52","Sp5","epoch3",0.644018668883845
"Hat12","Hat1","epoch3",-0.642044340017373
"Itga62","Itga6","epoch3",-0.699081352547459
"Pdk12","Pdk1","epoch3",-0.54729206001629
"Hoxd102","Hoxd10","epoch3",-0.149371906467106
"Hoxd92","Hoxd9","epoch3",0.660405463498572
"Hoxd82","Hoxd8","epoch3",0.468546036144961
"Hoxd12","Hoxd1","epoch3",0.923144909350768
"Lrp42","Lrp4","epoch3",0.418392202128535
"Lmo22","Lmo2","epoch3",2.38971372531808
"Cd59a2","Cd59a","epoch3",-0.339326825478803
"Pax62","Pax6","epoch3",-0.275854796171188
"Mpped22","Mpped2","epoch3",-0.540363589058752
"Spred12","Spred1","epoch3",0.169068288321242
"Spint12","Spint1","epoch3",-0.363727527468101
"Nusap12","Nusap1","epoch3",-0.268949423997622
"Mapkbp12","Mapkbp1","epoch3",0.286186855448329
"Capn32","Capn3","epoch3",-0.166911661624908
"B2m2","B2m","epoch3",0.608958030524461
"Sema6d2","Sema6d","epoch3",0.516021073836347
"Dut2","Dut","epoch3",-0.150663864798844
"Eid12","Eid1","epoch3",0.078493759157541
"Slc27a22","Slc27a2","epoch3",-0.459137009537738
"Bmp22","Bmp2","epoch3",0.179472180164379
"Platr32","Platr3","epoch3",-0.394095987081528
"Ism12","Ism1","epoch3",1.63156629645306
"Insm12","Insm1","epoch3",-0.154831081628799
"Id12","Id1","epoch3",-0.035809941265894
"Cox4i22","Cox4i2","epoch3",-0.0124701290674832
"Hck2","Hck","epoch3",-0.244953364133835
"Dnmt3b2","Dnmt3b","epoch3",-0.718054297947041
"1700003F12Rik2","1700003F12Rik","epoch3",0.0207224436428236
"Myl92","Myl9","epoch3",-0.299397224965303
"Nnat2","Nnat","epoch3",0.29185321862283
"Top12","Top1","epoch3",0.371786104353226
"Mybl22","Mybl2","epoch3",-0.299852657577266
"Wfdc22","Wfdc2","epoch3",-0.473587990293036
"Cd402","Cd40","epoch3",-0.228988020316414
"Ncoa32","Ncoa3","epoch3",-0.374307026033816
"Snai12","Snai1","epoch3",1.31375676523084
"Cebpb2","Cebpb","epoch3",-0.428286665159723
"Tshz22","Tshz2","epoch3",-0.089582199635713
"Fam210b2","Fam210b","epoch3",-0.23799553124801
"Tfap2c2","Tfap2c","epoch3",-0.445515841245651
"Gnas2","Gnas","epoch3",0.668212946580278
"Edn32","Edn3","epoch3",0.351949186428734
"Slc17a92","Slc17a9","epoch3",-0.185996666550636
"Hey12","Hey1","epoch3",1.2377733303153
"Tpd522","Tpd52","epoch3",-1.06020124645337
"Lrrc342","Lrrc34","epoch3",-0.200129638547483
"Anxa52","Anxa5","epoch3",0.307796022166377
"Ccna22","Ccna2","epoch3",-0.309671416716731
"Maml32","Maml3","epoch3",0.682217835732128
"Pfn22","Pfn2","epoch3",-0.391346578223064
"Plch12","Plch1","epoch3",-0.434354123861893
"Golim42","Golim4","epoch3",0.300380856446598
"Gm267712","Gm26771","epoch3",-0.144809499382973
"Trim22","Trim2","epoch3",-0.475679821294287
"Fhdc12","Fhdc1","epoch3",0.10756704405598
"Rab252","Rab25","epoch3",-0.491429550492245
"Fdps2","Fdps","epoch3",-0.333643683191875
"Efna32","Efna3","epoch3",0.479744573002276
"Mllt112","Mllt11","epoch3",0.385077021368172
"Car142","Car14","epoch3",0.703677044128594
"Plekho12","Plekho1","epoch3",0.114019369301589
"Mov102","Mov10","epoch3",-0.351402329361957
"Pifo2","Pifo","epoch3",-0.183378949761391
"Csf12","Csf1","epoch3",-0.0721716148697812
"Gstm32","Gstm3","epoch3",-0.186097439216531
"Gstm12","Gstm1","epoch3",-0.570471652378531
"Ptbp22","Ptbp2","epoch3",0.0301649953825804
"Tet22","Tet2","epoch3",-0.168912622591724
"Lmo42","Lmo4","epoch3",1.08447481108748
"Cyr612","Cyr61","epoch3",-0.366015131706777
"Adgrl22","Adgrl2","epoch3",0.508523406217927
"Nexn2","Nexn","epoch3",-0.28633975982666
"Cth2","Cth","epoch3",-0.296593225925513
"Zfhx42","Zfhx4","epoch3",0.930764375173527
"Stmn22","Stmn2","epoch3",-0.724965614084478
"Fabp52","Fabp5","epoch3",0.067846230585533
"Car22","Car2","epoch3",-0.875707699147903
"Sox23","Sox2","epoch3",-1.30846424789532
"Spry12","Spry1","epoch3",-0.309104468632975
"Hspa4l2","Hspa4l","epoch3",-0.473107887350995
"Jade12","Jade1","epoch3",-0.313563437828713
"Lhfp2","Lhfp","epoch3",0.557201703605445
"Sohlh22","Sohlh2","epoch3",-0.211127191781998
"Sfrp22","Sfrp2","epoch3",-0.553457644322644
"Crabp22","Crabp2","epoch3",-0.304377642460167
"Nes2","Nes","epoch3",-0.179727369959912
"Mex3a2","Mex3a","epoch3",0.629690111736241
"S100a162","S100a16","epoch3",-0.0879921025556067
"S100a62","S100a6","epoch3",-0.178648712194484
"S100a112","S100a11","epoch3",-0.0743719554789688
"S100a102","S100a10","epoch3",-0.469448152281668
"Hormad12","Hormad1","epoch3",-0.200599208474159
"Txnip2","Txnip","epoch3",-0.161617960456921
"Lix1l2","Lix1l","epoch3",0.449225318172704
"Slc16a12","Slc16a1","epoch3",-0.149798833694228
"Alx32","Alx3","epoch3",0.169051277896632
"Gstm52","Gstm5","epoch3",1.37675729717897
"Psrc12","Psrc1","epoch3",-0.232588825949832
"Slc25a242","Slc25a24","epoch3",0.0371798510136812
"Frrs12","Frrs1","epoch3",-0.37855390848025
"Gclm2","Gclm","epoch3",-1.02686355463432
"1810037I17Rik2","1810037I17Rik","epoch3",-0.554790736378535
"Prss122","Prss12","epoch3",-0.142581522464752
"Pitx22","Pitx2","epoch3",0.160412356257439
"Lef12","Lef1","epoch3",1.88200628887052
"Manba2","Manba","epoch3",-0.374241948127747
"Ppp3ca2","Ppp3ca","epoch3",0.244871913010012
"Ddit4l2","Ddit4l","epoch3",-0.392034619560708
"Gm162332","Gm16233","epoch3",-0.411997467279434
"Ddah12","Ddah1","epoch3",-0.377833655023057
"Wls2","Wls","epoch3",0.207074320834616
"Plekhf22","Plekhf2","epoch3",-0.615885879520489
"Esrp12","Esrp1","epoch3",-0.581252813339233
"Aqp32","Aqp3","epoch3",-0.167729526758194
"Enho2","Enho","epoch3",0.123887898805349
"Igfbpl12","Igfbpl1","epoch3",-0.161930487207744
"Klf42","Klf4","epoch3",-0.136720214201056
"Lpar12","Lpar1","epoch3",0.585084562716277
"Nfib2","Nfib","epoch3",-0.268845587968826
"Cer12","Cer1","epoch3",-0.119542496359867
"Mllt32","Mllt3","epoch3",0.572032751454769
"Klhl92","Klhl9","epoch3",-0.0833248405352883
"Cdkn2a2","Cdkn2a","epoch3",0.158940637241239
"Cdkn2b2","Cdkn2b","epoch3",-0.174906731299732
"Elavl22","Elavl2","epoch3",-0.616166120799987
"Jun2","Jun","epoch3",-0.0549336304159268
"Dmrtb12","Dmrtb1","epoch3",-0.152217496024526
"Nasp2","Nasp","epoch3",0.00696181058478744
"Plk32","Plk3","epoch3",-0.33041144065235
"Cdc202","Cdc20","epoch3",-0.120645129486271
"Rimkla2","Rimkla","epoch3",-0.183117389678955
"Gjb32","Gjb3","epoch3",-0.403305977582932
"Zfp3622","Zfp362","epoch3",0.370208276354748
"Sesn22","Sesn2","epoch3",-0.339688370409219
"Sfn2","Sfn","epoch3",-0.333655655384064
"Grrp12","Grrp1","epoch3",-0.379918776128603
"Alpl2","Alpl","epoch3",-0.124530762353021
"Cda2","Cda","epoch3",-0.394650343967521
"Fblim12","Fblim1","epoch3",-0.434848260620366
"Pdpn2","Pdpn","epoch3",-0.544143306172412
"Zfp9792","Zfp979","epoch3",-0.588546480335619
"Agtrap2","Agtrap","epoch3",-0.0337407660225163
"Draxin2","Draxin","epoch3",0.743219983318578
"Spsb12","Spsb1","epoch3",0.115009455577187
"Ajap12","Ajap1","epoch3",1.06612536829451
"Agrn2","Agrn","epoch3",0.481869618853797
"Chd72","Chd7","epoch3",0.335805017855423
"Trp53inp12","Trp53inp1","epoch3",-0.424453675099041
"Ccne22","Ccne2","epoch3",0.293851996245592
"Rragd2","Rragd","epoch3",0.0422161529245584
"Gm268812","Gm26881","epoch3",0.000735685877178026
"Smc22","Smc2","epoch3",-0.114349228329957
"Zfp4622","Zfp462","epoch3",-0.432295273746485
"Mup62","Mup6","epoch3",-0.642118880282278
"Zfp6182","Zfp618","epoch3",0.0119743651669958
"Pappa2","Pappa","epoch3",0.844903533873351
"Lurap1l2","Lurap1l","epoch3",-0.327120081238125
"Nfia2","Nfia","epoch3",0.150673575699329
"L1td12","L1td1","epoch3",-0.918518027533656
"Foxd32","Foxd3","epoch3",-0.314498871564865
"Ak42","Ak4","epoch3",0.0814343081868213
"Ssbp32","Ssbp3","epoch3",-0.176747572000908
"Lrp82","Lrp8","epoch3",0.322855381861977
"3110021N24Rik2","3110021N24Rik","epoch3",0.349703541592411
"Txndc122","Txndc12","epoch3",0.306372284119868
"Trabd2b2","Trabd2b","epoch3",0.273955812272818
"Pik3r32","Pik3r3","epoch3",0.308071566664654
"Prdx12","Prdx1","epoch3",-0.506541267158868
"2610528J11Rik2","2610528J11Rik","epoch3",-0.207925422360068
"Slc2a12","Slc2a1","epoch3",-0.899619334498825
"Pou3f12","Pou3f1","epoch3",-0.56326845879464
"Phc22","Phc2","epoch3",0.13586796860656
"Tmem542","Tmem54","epoch3",-0.37265083193779
"Marcksl12","Marcksl1","epoch3",0.354123076606218
"Fabp32","Fabp3","epoch3",-0.388386103122131
"Laptm52","Laptm5","epoch3",-0.238108575344086
"Slc30a22","Slc30a2","epoch3",-0.257580608129501
"Rsrp12","Rsrp1","epoch3",-0.240670466694333
"Tcea32","Tcea3","epoch3",-0.579427018159312
"Wnt42","Wnt4","epoch3",0.0502760773119719
"Camk2n12","Camk2n1","epoch3",0.253316200297812
"Rcc22","Rcc2","epoch3",-0.298459217195278
"Mfap22","Mfap2","epoch3",0.19297249874343
"Epha22","Epha2","epoch3",-0.550572823571122
"Zfp9902","Zfp990","epoch3",-0.394292615232584
"Zfp9812","Zfp981","epoch3",-0.204718261957169
"Zfp9852","Zfp985","epoch3",-0.597412440925837
"Eno12","Eno1","epoch3",-0.178692375714688
"Hes52","Hes5","epoch3",0.0936387706062068
"Cyp512","Cyp51","epoch3",0.0808973956205275
"Dbf42","Dbf4","epoch3",-0.376472335035467
"Cnpy12","Cnpy1","epoch3",-0.336767468763434
"Mxd42","Mxd4","epoch3",0.0282123555307803
"Mfsd102","Mfsd10","epoch3",-0.216164153717134
"Lrpap12","Lrpap1","epoch3",-0.292373924435157
"Msx12","Msx1","epoch3",0.0784854383572288
"Nsg12","Nsg1","epoch3",0.257677481226299
"Fgfbp12","Fgfbp1","epoch3",-0.210937912049501
"Rbm472","Rbm47","epoch3",-0.398511670205904
"Hopx2","Hopx","epoch3",-0.190993547439575
"Grsf12","Grsf1","epoch3",-0.139791449612897
"Cdkl22","Cdkl2","epoch3",-0.135705780075944
"G3bp22","G3bp2","epoch3",-0.336558248961608
"Hnrnpdl2","Hnrnpdl","epoch3",-0.0425861948372229
"Plac82","Plac8","epoch3",-0.351609789158987
"Sparcl12","Sparcl1","epoch3",0.4160235401081
"Ulk12","Ulk1","epoch3",-0.0398066030896228
"Tmem1192","Tmem119","epoch3",-0.0510493672412375
"Cabp12","Cabp1","epoch3",0.813870335402696
"Dynll12","Dynll1","epoch3",-0.543760552435466
"Srrm42","Srrm4","epoch3",0.101488047967786
"Dtx12","Dtx1","epoch3",-0.47038197517395
"Aldh22","Aldh2","epoch3",-0.0799464861173993
"Auts22","Auts2","epoch3",0.168466575281776
"Cldn42","Cldn4","epoch3",-0.32015398144722
"Col26a12","Col26a1","epoch3",0.849611478331296
"Zfp1132","Zfp113","epoch3",0.481837875169256
"Pdgfa2","Pdgfa","epoch3",-0.738328682501679
"Tnrc182","Tnrc18","epoch3",0.137514038578324
"Zfp3162","Zfp316","epoch3",0.672876187640688
"Hmgb12","Hmgb1","epoch3",0.0313110983242159
"Cdk62","Cdk6","epoch3",0.231690091931302
"Abcb1b2","Abcb1b","epoch3",-0.190132866087167
"Sema3a2","Sema3a","epoch3",-0.238971158862114
"Sema3e2","Sema3e","epoch3",-0.407823738196622
"Kmt2e2","Kmt2e","epoch3",0.235527912782424
"En22","En2","epoch3",-0.225937291331913
"Dpysl52","Dpysl5","epoch3",1.03107970531868
"Gm16732","Gm1673","epoch3",0.343106138600927
"Afap12","Afap1","epoch3",0.181732173847116
"Crmp12","Crmp1","epoch3",-0.599453098100165
"Lyar2","Lyar","epoch3",-0.115569860714933
"Pcdh72","Pcdh7","epoch3",-0.282841473817825
"Uchl12","Uchl1","epoch3",-1.01555563460874
"Limch12","Limch1","epoch3",0.714601374190787
"Pdgfra2","Pdgfra","epoch3",0.61841925330784
"Kit2","Kit","epoch3",-0.371678770236347
"C530008M17Rik2","C530008M17Rik","epoch3",0.562571975200073
"Rest2","Rest","epoch3",-0.196042666773555
"Adgrl32","Adgrl3","epoch3",-0.0384519890598629
"Ccng22","Ccng2","epoch3",0.13527287348457
"Fras12","Fras1","epoch3",0.0284115911825843
"Arhgap242","Arhgap24","epoch3",0.651218974072
"Spp12","Spp1","epoch3",-0.458354008869956
"Mtf22","Mtf2","epoch3",-0.309526846663136
"Fgfrl12","Fgfrl1","epoch3",0.394208193473194
"Mn12","Mn1","epoch3",-0.0183728376160497
"Ung2","Ung","epoch3",-0.296446650410476
"Msi12","Msi1","epoch3",-0.105846061654713
"Pla2g1b2","Pla2g1b","epoch3",-0.578991328568562
"Tbx32","Tbx3","epoch3",-0.205630352315695
"Lhx52","Lhx5","epoch3",-0.116813671329747
"B3gnt42","B3gnt4","epoch3",0.334656762364118
"Tmem132c2","Tmem132c","epoch3",0.727263871094455
"Fzd102","Fzd10","epoch3",0.0820682634316061
"Cldn32","Cldn3","epoch3",-0.387701438173004
"Hspb12","Hspb1","epoch3",-0.659239184435295
"Sgce2","Sgce","epoch3",0.209133408639742
"Asns2","Asns","epoch3",-0.512449601827108
"Tspan122","Tspan12","epoch3",0.661490658055181
"Aass2","Aass","epoch3",-0.219476819038391
"Podxl3","Podxl","epoch3",-0.426539450883865
"Ptn2","Ptn","epoch3",-0.0372994529872971
"Hipk22","Hipk2","epoch3",0.973354596158733
"Kdm7a2","Kdm7a","epoch3",0.357214591911306
"Mkrn12","Mkrn1","epoch3",-1.4473057343908
"Tmem176b2","Tmem176b","epoch3",0.450482485087022
"Igf2bp32","Igf2bp3","epoch3",0.348654025537974
"Skap22","Skap2","epoch3",0.489032580800678
"Hoxa12","Hoxa1","epoch3",2.11149188681789
"Hoxa22","Hoxa2","epoch3",0.600024827148603
"Hoxa72","Hoxa7","epoch3",-0.115354642919872
"Hoxa92","Hoxa9","epoch3",-0.151520903991616
"Hoxa102","Hoxa10","epoch3",-0.336383334320524
"Evx1os2","Evx1os","epoch3",-0.281760132831076
"Tril2","Tril","epoch3",0.057216073507848
"Gadd45a2","Gadd45a","epoch3",-0.14138794787552
"Tcf7l12","Tcf7l1","epoch3",-0.322875081521014
"Tmsb102","Tmsb10","epoch3",0.789206773812032
"Hk22","Hk2","epoch3",-0.225360165674077
"Wbp12","Wbp1","epoch3",-0.176493205828592
"Tet32","Tet3","epoch3",-0.0385448459697806
"Anxa42","Anxa4","epoch3",-0.279416264723177
"H1fx2","H1fx","epoch3",0.210696791197457
"Podxl22","Podxl2","epoch3",-0.0788583833238353
"Trh2","Trh","epoch3",-0.754317878057127
"Vgll42","Vgll4","epoch3",0.398930186810701
"Tmem402","Tmem40","epoch3",-0.299454092979431
"Plxnd12","Plxnd1","epoch3",-0.00173977146977964
"Phc12","Phc1","epoch3",-0.787613076117376
"Gdf32","Gdf3","epoch3",-0.55812394618988
"Slc2a32","Slc2a3","epoch3",-0.973814327107823
"Tpi12","Tpi1","epoch3",0.149170566350222
"Ptms2","Ptms","epoch3",0.173092431186334
"Tuba3a2","Tuba3a","epoch3",-0.140833295881748
"Cd92","Cd9","epoch3",-0.652974441080638
"Ccnd22","Ccnd2","epoch3",0.27588491871543
"Magohb2","Magohb","epoch3",-0.16160024313823
"Hist4h42","Hist4h4","epoch3",0.229315183732821
"Ldhb2","Ldhb","epoch3",-0.526684204804832
"Sox52","Sox5","epoch3",0.199694089267565
"Bcat12","Bcat1","epoch3",-0.401794056074046
"Asb42","Asb4","epoch3",-0.0884028712044592
"Met2","Met","epoch3",0.409605438294618
"Ptprz12","Ptprz1","epoch3",0.40578491013983
"Mest2","Mest","epoch3",-0.623713075466778
"Cald12","Cald1","epoch3",0.759416760633821
"Clec2l2","Clec2l","epoch3",0.388997885843982
"Tmem176a2","Tmem176a","epoch3",0.421939628279727
"Hotairm12","Hotairm1","epoch3",2.35771459470625
"Gm150502","Gm15050","epoch3",1.29173613436844
"Hoxaas32","Hoxaas3","epoch3",-0.096844430891392
"Evx12","Evx1","epoch3",-0.335364455762117
"Gng122","Gng12","epoch3",0.0054325101411213
"Reep12","Reep1","epoch3",-0.110782472335774
"Capg2","Capg","epoch3",-0.363437453041906
"Slc4a52","Slc4a5","epoch3",-0.316106259822845
"Hmces2","Hmces","epoch3",0.0624797586554095
"Slc6a62","Slc6a6","epoch3",0.477607002886741
"Lrrn12","Lrrn1","epoch3",0.180105401122052
"Cxcl122","Cxcl12","epoch3",-0.147303011106408
"Dppa32","Dppa3","epoch3",-0.341629802856756
"Nanog2","Nanog","epoch3",-0.756451100531115
"Etnk12","Etnk1","epoch3",-0.157291814684868
"2810474O19Rik2","2810474O19Rik","epoch3",-0.527181648851737
"AU0180912","AU018091","epoch3",-0.285504594445229
"Cdc42ep52","Cdc42ep5","epoch3",-0.660601989730545
"Tnnt12","Tnnt1","epoch3",-0.237611624857654
"Cox6b22","Cox6b2","epoch3",-0.0946729518473148
"Tmem2382","Tmem238","epoch3",-0.641920630577142
"Peg32","Peg3","epoch3",1.12840986429997
"Foxa32","Foxa3","epoch3",-0.199983954429626
"Igsf232","Igsf23","epoch3",-0.338013365216877
"Pou2f22","Pou2f2","epoch3",-0.268590897321701
"Ltbp42","Ltbp4","epoch3",-0.551880381029585
"Dll32","Dll3","epoch3",2.51097548105147
"Spint22","Spint2","epoch3",-1.17784901773152
"Aplp12","Aplp1","epoch3",-0.516303893016732
"Kctd152","Kctd15","epoch3",0.518520969411601
"Tdrd122","Tdrd12","epoch3",-0.367935478687286
"Ccne12","Ccne1","epoch3",-0.424304153284301
"Rcn32","Rcn3","epoch3",0.0560628266438194
"Emp32","Emp3","epoch3",0.353557932636012
"Snrpn2","Snrpn","epoch3",-0.548920728185255
"Peg122","Peg12","epoch3",-0.0163858954025351
"Synm2","Synm","epoch3",2.6303451968276
"Nr2f22","Nr2f2","epoch3",-0.0150703126969545
"St8sia22","St8sia2","epoch3",0.0393910809703495
"Mesp12","Mesp1","epoch3",2.88612219691277
"Idh22","Idh2","epoch3",0.5216283529349
"Iqgap12","Iqgap1","epoch3",-0.387321576526712
"Ap3b22","Ap3b2","epoch3",-0.394298762083054
"Hdgfl32","Hdgfl3","epoch3",0.344402892434079
"Tsku2","Tsku","epoch3",0.125084978082906
"Mogat22","Mogat2","epoch3",1.33864981065626
"Serpinh12","Serpinh1","epoch3",0.8215242187776
"Folr12","Folr1","epoch3",-0.316655717466189
"Lrrc512","Lrrc51","epoch3",0.0539421312834906
"Nup982","Nup98","epoch3",-0.131407275310029
"Lmo12","Lmo1","epoch3",0.865622432335563
"Calca2","Calca","epoch3",-0.524197220802307
"Sox62","Sox6","epoch3",0.0419978347161542
"Arl6ip12","Arl6ip1","epoch3",-0.31421879367174
"Lat2","Lat","epoch3",-0.211240723729134
"Nupr12","Nupr1","epoch3",-0.210173889994621
"Aldoa2","Aldoa","epoch3",0.349886481326235
"Mvp2","Mvp","epoch3",-0.274021933260171
"Sept12","Sept1","epoch3",-0.380392478859943
"Pycard2","Pycard","epoch3",-0.357275811226472
"Fgfr22","Fgfr2","epoch3",-0.360430429163186
"Oat2","Oat","epoch3",-0.650571759678828
"Nkx1-22","Nkx1-2","epoch3",-0.585466513167257
"Tcerg1l2","Tcerg1l","epoch3",-0.154156863689423
"Nkx6-22","Nkx6-2","epoch3",-0.199508279561996
"Syce12","Syce1","epoch3",-0.305987030267715
"Ifitm32","Ifitm3","epoch3",-0.462008186170588
"Ano92","Ano9","epoch3",-0.178861245512962
"Sct2","Sct","epoch3",0.0483089079675467
"Kcnq1ot12","Kcnq1ot1","epoch3",0.25208753713852
"Cdkn1c2","Cdkn1c","epoch3",-0.331184279153366
"Phlda22","Phlda2","epoch3",1.09016372749339
"Ccnd12","Ccnd1","epoch3",-0.996571772043472
"Epp132","Epp13","epoch3",-0.294477730989456
"Meis32","Meis3","epoch3",-0.150059134577927
"Bbc32","Bbc3","epoch3",-0.350275800401426
"Dact32","Dact3","epoch3",0.318344751777856
"Pglyrp12","Pglyrp1","epoch3",-0.278265416622162
"Zfp2962","Zfp296","epoch3",-0.383572833045669
"Plaur2","Plaur","epoch3",-0.2857266664505
"Zfp4282","Zfp428","epoch3",-0.571170331302868
"Tgfb12","Tgfb1","epoch3",0.269167346798855
"Blvrb2","Blvrb","epoch3",-0.555345141976748
"9530053A07Rik2","9530053A07Rik","epoch3",-0.135858149632164
"Ppp1r14a2","Ppp1r14a","epoch3",0.0172774396512819
"Tshz32","Tshz3","epoch3",-0.0778332430383434
"Vstm2b2","Vstm2b","epoch3",-0.341750841425813
