"","TG","TF","zscore","corr","offset","weighted_score"
"914","Cstb","Zfp42",5.21693915596593,-0.320057541303637,-4.10160427807487,5.21693915596593
"915","Cstb","Klf2",5.12286124576787,-0.31760603533996,6.38502673796791,5.12286124576787
"916","Bsg","Npm1",4.7216967177588,-0.273443172601854,5.02139037433155,4.7216967177588
"917","Bsg","Jun",3.6187736805032,0.211510752029129,8.55080213903743,3.6187736805032
"918","Bsg","Zfp428",3.45947269596228,-0.243296669377691,-12.1069518716578,3.45947269596228
"919","Arid3a","Foxd1",3.80371133748429,0.204868484812696,20.4491978609626,3.80371133748429
"920","Arid3a","Meis2",3.59040988289579,0.208194712401917,21.1871657754011,3.59040988289579
"921","Arid3a","Zfp362",3.42495287527652,0.195714781839493,14.8395721925134,3.42495287527652
"922","Arid3a","Zfp703",3.16813448701017,0.182286068394171,18.0320855614973,3.16813448701017
"923","Cnn2","Mycn",3.72634510545748,0.209227294148257,-0.0106951871657754,3.72634510545748
"924","Cnn2","Tcea3",3.39745796591628,0.201946771260208,-15.4652406417112,3.39745796591628
"925","Cnn2","Zfp42",3.0005044208932,0.191732452307014,-2.74866310160428,3.0005044208932
"926","Abca7","Elf3",3.78642221988383,0.116938115635265,19.2406417112299,3.78642221988383
"927","Abca7","Asxl3",5.68035410566844,0.133325344508297,38,3.19927989859487
"928","Abca7","Csrnp3",4.10784984593084,0.0959822323550137,7.74331550802139,4.10784984593084
"929","Abca7","Dmrtb1",6.13861479798374,0.103521815438419,12.4866310160428,6.13861479798374
"930","Abca7","Tead2",3.36455111897071,-0.11132993090003,16.5187165775401,3.36455111897071
"931","Gpx4","Elf3",4.27325455430056,0.309032570189919,-9.7379679144385,4.27325455430056
"932","Gpx4","Etv4",3.96325898315712,-0.18128120572135,3.0855614973262,3.96325898315712
"933","Gpx4","Mycn",6.57367291469156,0.456223402005232,-7.2192513368984,6.57367291469156
"934","Gpx4","Sox11",3.47981924064522,-0.431334052858089,-11.048128342246,3.47981924064522
"935","Gpx4","Twist1",4.02360634557591,-0.323649746609315,25.524064171123,4.02360634557591
"936","Gpx4","Sp8",3.19226646399604,-0.340691244059011,-8.38502673796791,3.19226646399604
"937","Gpx4","Basp1",4.0217017982861,-0.367197931588373,-4.96791443850267,4.0217017982861
"938","Gpx4","Etv5",4.82413420934714,0.315927220108626,-17.6042780748663,4.82413420934714
"939","Gpx4","Hes1",4.24385465115084,-0.39992409032693,-1.0427807486631,4.24385465115084
"940","Gpx4","Tgif1",4.74655232258558,0.221046037135558,-22.4919786096257,4.74655232258558
"941","Gpx4","T",4.11135437909644,-0.468173294980219,8.26737967914439,4.11135437909644
"942","Gpx4","Zfp608",3.6168312566928,-0.350337591114514,-3.88770053475936,3.6168312566928
"943","Gpx4","Dmrt1",4.91900714870143,0.22565529297838,-3.8716577540107,4.91900714870143
"944","Gpx4","Sox2",4.66278848178101,0.483137955476128,8.81283422459893,4.66278848178101
"945","Gpx4","Pitx2",4.41460910088031,-0.456124914533781,13.2139037433155,4.41460910088031
"946","Gpx4","Jun",4.07327419046465,-0.225789182609926,-3.29946524064171,4.07327419046465
"947","Gpx4","Zfp979",3.06657394857936,0.314715179637438,-21.6791443850267,3.06657394857936
"948","Gpx4","Mycl",3.31911700196997,-0.343377592923375,-7.03743315508021,3.31911700196997
"949","Gpx4","Tcea3",4.14589408851224,0.421693441072354,16.4224598930481,4.14589408851224
"950","Gpx4","Zfp990",3.21322791814842,0.337850382000578,-10.3582887700535,3.21322791814842
"951","Gpx4","Meis3",3.47433415413754,-0.304261069943961,18.4705882352941,3.47433415413754
"952","Gpx4","Tead2",5.21122914808722,-0.513056981423676,-11.7433155080214,5.21122914808722
"953","Gpx4","Ndn",3.83486147047339,-0.357981430322168,-4.57754010695187,3.83486147047339
"954","Gpx4","Utf1",5.64306417820845,0.515604449766872,18.4385026737968,5.64306417820845
"955","Gpx4","Zfp42",3.90286481301846,0.48881293138713,-3.10160427807487,3.90286481301846
"956","Gpx4","Smad1",3.01496077331946,-0.30436400225818,14.7433155080214,3.01496077331946
"957","Gpx4","Klf2",5.66960638251964,0.555481207160166,-6.89839572192513,5.66960638251964
"958","Gpx4","Zfhx3",3.65293947644092,-0.228623963887078,1.2192513368984,3.65293947644092
"959","Gpx4","Pml",4.24563209030037,0.34717973088516,-0.631016042780749,4.24563209030037
"960","Gpx4","Tcf12",3.38177129988667,-0.221175093044834,-0.427807486631016,3.38177129988667
"961","Gpx4","Eomes",4.1657205010655,-0.45246816133774,10.4545454545455,4.1657205010655
"962","Gadd45b","Tfcp2l1",3.66073888478065,0.201466647697057,18.1390374331551,3.66073888478065
"963","Gadd45b","Phf5a",3.06690639370399,-0.184669701105446,38.716577540107,1.70207743738111
"964","Gadd45b","Hey1",3.05063806222598,0.137381869093179,37.6951871657754,1.72886366302315
"965","Aes","Tfcp2l1",3.59869082715045,0.263059795864348,5.3475935828877,3.59869082715045
"966","Aes","Tsc22d1",6.12288058724795,0.162619368472304,-2.02673796791444,6.12288058724795
"967","Aes","Lef1",6.24299921640047,-0.212618933481392,-9.27272727272727,6.24299921640047
