"","TG","TF","zscore","corr","offset","weighted_score"
"33","Slc40a1","Elf3",3.53932125159768,0.277013518157231,2.98507462686567,3.53932125159768
"34","Slc40a1","Sox15",7.64015400980392,0.378664559481496,4.62686567164179,7.64015400980392
"35","Slc40a1","Tfap2c",6.51978754609695,0.361050318204724,-9.14925373134328,6.51978754609695
"36","1700019D03Rik","Hoxc13",7.12499351403385,0.218725541871586,-6.88059701492537,7.12499351403385
"37","1700019D03Rik","Sp5",3.16884382225356,-0.307109106589101,-25.5373134328358,3.16884382225356
"38","1700019D03Rik","Sox2",3.43503632618095,0.325695361755419,-6.13432835820895,3.43503632618095
"39","1700019D03Rik","Peg3",3.12614355998559,-0.313140827817607,-2.88059701492537,3.12614355998559
"40","1700019D03Rik","Utf1",4.65173854202159,0.365347128759646,-9.67164179104478,4.65173854202159
"41","1700019D03Rik","Klf2",3.16653256279711,0.316179812392309,-1.04477611940298,3.16653256279711
"42","Pgap1","Jarid2",3.53678039705616,0.22107845207574,13.6119402985075,1.98379834500261
"43","Pgap1","Sox2",4.42255137359854,0.241783304463127,-2.11940298507463,4.42255137359854
"44","Pgap1","Hopx",3.30921837367163,0.13366350836512,3.47761194029851,3.30921837367163
"45","Pgap1","Utf1",4.09437410385713,0.234373414368782,0.850746268656716,4.09437410385713
"46","Fzd5","Klf5",4.78509952282435,0.28382773560263,-1.19402985074627,4.78509952282435
"47","Fzd5","Crebrf",3.18209091803597,0.221842565943412,-2,3.18209091803597
"48","Fzd5","Klf9",4.0940614702559,0.266069647534585,8.1044776119403,4.0940614702559
"49","Fzd5","Klf4",3.68063794238998,0.252158715463062,-2.34328358208955,3.68063794238998
"50","Fzd5","Tbx3",5.75140379313886,0.283676180720609,5.26865671641791,5.75140379313886
"51","Fzd5","Irf2",4.25366043686684,0.226289680327909,14.1194029850746,2.3162686346155
"52","Fzd5","Nr0b1",4.71191831779904,0.283172340582615,4.34328358208955,4.71191831779904
"53","Fn1","Myb",3.30878421499481,-0.215402398495481,-4.95522388059702,3.30878421499481
"54","Fn1","Pa2g4",3.03605262000919,-0.274802467281419,17.5820895522388,1.31411232806368
"55","Fn1","Lhx1",7.87725728376585,0.574916721766199,-16.0149253731343,7.87725728376585
"56","Fn1","Sox9",3.54621708785297,0.3137251509134,-1,3.54621708785297
"57","Fn1","Zfp36l1",3.8605346027755,0.199632712366611,-2.88059701492537,3.8605346027755
"58","Fn1","Foxc1",3.22773314352893,0.425470936460273,28.955223880597,0.212902956506241
"59","Fn1","Gata4",3.15968813214047,0.280908087895126,-16.6567164179104,3.15968813214047
"60","Fn1","Zeb1",3.09371524183966,0.28519613445911,11.9701492537313,1.89912707431178
"61","Fn1","Gata6",3.48171622824571,0.365211738307984,-24.3283582089552,3.48171622824571
"62","Fn1","Asxl3",5.15828005232473,0.293832168258508,-25.9253731343284,5.15828005232473
"63","Fn1","Notch1",3.32809448616087,0.404200370729762,25.0746268656716,0.636135537316257
"64","Fn1","Plagl2",4.28976090259188,0.250051295954773,-1.95522388059702,4.28976090259188
"65","Fn1","Tcfl5",4.78354937865899,-0.340835340879032,23.0597014925373,1.22525193521742
"66","Fn1","Bmp2",4.17924126794828,0.348414797518147,0.373134328358209,4.17924126794828
"67","Fn1","Snai1",3.79565614181302,0.416599036628234,-17.1044776119403,3.79565614181302
"68","Fn1","Eno1",3.75145423235383,-0.323875713267481,11.910447761194,2.31011553354865
"69","Fn1","Msx1",4.113081062561,0.403857138111902,-13.1641791044776,4.113081062561
"70","Fn1","Mesp1",5.63780317241353,0.482162673187784,-8.80597014925373,5.63780317241353
"71","Fn1","Sall1",6.35440663890242,0.257240270347828,14.0298507462687,3.47855577680888
"72","Fn1","Zfp703",3.59555687122433,0.401350104574787,-2.43283582089552,3.59555687122433
"73","Fn1","Jund",4.30026349777672,-0.210148086631507,-4.58208955223881,4.30026349777672
"74","Fn1","Sox3",3.61475031916653,-0.267545130311476,-9.3134328358209,3.61475031916653
"75","Mreg","Elf3",3.07286151117068,0.34458076785927,-2.80597014925373,3.07286151117068
"76","Mreg","Arid5b",5.77305701762878,0.51049121788276,1.77611940298507,5.77305701762878
"77","Mreg","Sox15",3.94743228032215,0.384034565658529,15.134328358209,2.02027949638057
"78","Mreg","Kat6b",3.06393535683509,0.368754597408782,11.1940298507463,1.95755523279738
"79","Mreg","Epas1",3.43962564895115,0.205464572212817,-2.11940298507463,3.43962564895115
"80","Mreg","Tfap2c",5.01684545985913,0.451020180865558,0.835820895522388,5.01684545985913
"81","Mreg","Sox2",3.72089355000179,0.440747427162354,4.59701492537313,3.72089355000179
"82","Mreg","Zfp981",3.57467983735035,0.252806840106511,1.80597014925373,3.57467983735035
"83","Mreg","Rest",3.75695475351646,0.420883975631133,6.86567164179105,3.75695475351646
"84","Mreg","Zfp296",3.44089817435675,0.376998376890431,5.25373134328358,3.44089817435675
"85","Mreg","Zfp42",6.53826560078797,0.545973505637499,3.25373134328358,6.53826560078797
"86","Mreg","Klf2",5.97199387098052,0.527272712263529,4.98507462686567,5.97199387098052
"87","Mreg","Nr0b1",4.17995776847693,0.449897872737082,4.8955223880597,4.17995776847693
"88","Igfbp5","Hoxb9",14.2455496380684,0.352975622460269,27.3134328358209,1.69410243649634
"89","Igfbp5","Hoxb8",4.04901949420894,0.201381601760553,25.7313432835821,0.68815786300229
"90","Igfbp5","Hoxb6",3.02429842690021,0.177370238411253,22.9701492537313,0.783376289683349
"91","Igfbp5","Sox11",3.41182510832753,0.187858818327279,-2.04477611940298,3.41182510832753
"92","Igfbp5","Sox4",3.51724449614816,0.19034321216835,-6.58208955223881,3.51724449614816
"93","Igfbp5","Isl1",3.16780522480086,0.174727658641756,10.9253731343284,2.05137122164524
"94","Igfbp5","Lhx5",6.53252585468023,0.219899808774948,-8.65671641791045,6.53252585468023
"95","Igfbp5","Sox6",8.81837100085184,0.223937161186483,20.4328358208955,3.00597335994372
"96","Tuba4a","Pa2g4",3.13022452096093,0.25987138296242,17.3731343283582,1.3759725506198
"97","Tuba4a","Utf1",3.1755749286581,0.317494019025053,-14.2686567164179,3.1755749286581
"98","Epha4","Foxc1",3.1922487247141,0.267709829204559,19.6268656716418,1.17115721147431
"99","Epha4","Tcf7l2",3.68642018259725,0.186499965387545,3.88059701492537,3.68642018259725
"100","Epha4","Notch1",6.02592771569065,0.343914772069886,15.7462686567164,2.96509298287715
"101","Epha4","Baz2b",3.48566819473301,0.165993643533325,-6.40298507462687,3.48566819473301
"102","Epha4","Zfp316",3.67309510304818,0.250949329833872,21.2089552238806,1.16011092325451
"103","Epha4","Tbx6",3.9073392983305,0.289467505810174,19.0298507462687,1.50875595438664
"104","Epha4","Foxc2",4.57690430478843,0.308421293959959,23.4179104477612,1.11943542938494
"105","Pax3","Meox1",7.62818035912996,0.429546481606214,-0.522388059701492,7.62818035912996
"106","Pax3","Hoxb1",3.68226972489616,0.318524044306614,-15.3432835820896,3.68226972489616
"107","Pax3","Foxc1",8.68975617661993,0.455682660211094,-18.0746268656716,8.68975617661993
"108","Pax3","Notch1",5.07835374472219,0.358540178747232,-25.7462686567164,5.07835374472219
"109","Pax3","Prrx2",4.4924891396265,0.342615729915632,-10.0746268656716,4.4924891396265
"110","Pax3","Tshz2",3.77535857065927,0.278585581813006,6.49253731343284,3.77535857065927
"111","Pax3","Mllt3",5.58444288452784,0.368550094113022,-13.6567164179104,5.58444288452784
"112","Pax3","Hoxa1",6.51560370149852,0.391174421622201,-15,6.51560370149852
"113","Pax3","Hoxa7",3.91338584565936,0.271022425324937,-1.05970149253731,3.91338584565936
"114","Pax3","Mesp1",3.2206271660088,0.296851179292562,-41.7910447761194,3.2206271660088
"115","Pax3","Mesp2",12.5323285937638,0.441083654042108,-11.8358208955224,12.5323285937638
"116","Pax3","Foxc2",10.1901324426778,0.483810621599819,-8.58208955223881,10.1901324426778
"117","Pax3","Zic4",10.0387915143336,0.383053863373021,0.582089552238806,10.0387915143336
"118","Ncl","Pa2g4",5.03582234552299,0.310762616543433,8.67164179104478,5.03582234552299
"119","Ncl","Npm1",5.75180669771792,0.261085249673772,-0.0298507462686567,5.75180669771792
"120","Ncl","Phf5a",4.90066603637531,0.314834903638845,-1.22388059701493,4.90066603637531
"121","Ncl","Mxi1",4.39252990499607,-0.153092415973919,7.98507462686567,4.39252990499607
"122","Ncl","Sall4",3.67984179914093,0.218975881671436,12.4029850746269,2.20755073747212
"123","Ncl","Nfia",3.92011813233856,-0.223436593801418,13.6417910447761,2.1950396667837
"124","Ncl","Lyar",5.68863152067753,0.333586628628118,8.56716417910448,5.68863152067753
"125","Gbx2","Hoxb1",3.67384291857803,0.221294383402798,15.1641791044776,1.8767199502221
"126","Gbx2","Cdx1",9.15080974903815,0.317780322529778,-5.1044776119403,9.15080974903815
"127","Gbx2","Csrnp3",4.10934007133218,0.136844363884201,-7.88059701492537,4.10934007133218
"128","Gbx2","Hoxa1",10.2416628127861,0.340762754866717,10.8059701492537,6.67162724395742
"129","Gbx2","Hoxa2",5.06561436892661,0.250215205941873,15.3880597014925,2.55109900332077
"130","Gbx2","Nkx1-2",9.28559528797215,0.309786145208289,-8.59701492537313,9.28559528797215
"131","Gbx2","Foxb1",5.73668858459008,0.262641804438816,5.17910447761194,5.73668858459008
"132","Gbx2","Sox3",4.19517963932501,0.219063485014762,-12.1641791044776,4.19517963932501
"133","Gbx2","Cited1",3.92031087810526,0.227158817271496,8.04477611940299,3.92031087810526
"134","Hes6","Otx2",3.3902445227393,0.245435966455049,13.0597014925373,1.96199995971721
"135","Hes6","Baz2b",3.40430687344993,-0.16431094789396,-6.80597014925373,3.40430687344993
"136","Hes6","Tcfl5",6.73851457841038,0.328876429709658,-0.552238805970149,6.73851457841038
"137","Hes6","Insm1",10.9365679519711,0.28036837985121,-1.43283582089552,10.9365679519711
"138","Hes6","Pou3f1",11.5071247615782,0.438083319897033,-2.67164179104478,11.5071247615782
"139","Hes6","Eno1",3.58227760241311,0.259445803565364,2.04477611940298,3.58227760241311
"140","Hes6","Zfp42",3.92083876738179,-0.290541157707734,-26.1641791044776,3.92083876738179
"141","Hes6","Jund",3.54531356330367,0.188822266830366,-2.38805970149254,3.54531356330367
"142","Hes6","Sox3",3.38309446677206,0.232529693454427,-1.98507462686567,3.38309446677206
"143","Tmem37","Ncl",3.2328105993547,-0.216126446675323,-1.22388059701493,3.2328105993547
"144","Tmem37","Hoxb7",3.29651565801749,0.220919372348201,24.9701492537313,0.641209593567196
"145","Tmem37","Sox4",5.52377237391078,0.276028597652393,-13.9402985074627,5.52377237391078
"146","Tmem37","Zmiz1",3.54209596789309,0.228093257792534,5.52238805970149,3.54209596789309
"147","Tmem37","Meis2",3.59020274368039,0.231209402454209,8.17910447761194,3.59020274368039
"148","Tmem37","Mxd4",3.41221592233488,0.174988239494784,2.8955223880597,3.41221592233488
"149","Tmem37","Hoxa1",5.17813932633698,0.267293145001456,16.0149253731343,2.5030582010796
"150","Tmem37","Nr2f2",7.01045746398246,0.289085866426283,11.2089552238806,4.4756218571212
"151","Tmem37","Zbtb16",4.54524628174241,0.212712380544787,9.80597014925373,4.54524628174241
"152","Tmem37","Cited1",4.73795335967638,0.258502916301319,16.7611940298507,2.17621930916286
"153","Dbi","Prrx1",3.9460183934985,-0.177495430053617,20.6716417910448,1.3147061763606
"154","Dbi","Isl1",3.08565710974039,-0.158363475478395,22.3283582089552,0.86315203695675
"155","Dbi","Klf6",3.11463562726748,-0.153345662072553,16.4925373134328,1.45759548854309
"156","Dbi","Klf5",8.92007417155891,-0.255324847330339,4.7910447761194,8.92007417155891
"157","Dbi","Crebrf",3.66993849017426,-0.171800307901338,-5.77611940298507,3.66993849017426
"158","Dbi","Klf4",4.89942477561616,-0.195994855309708,-8.65671641791045,4.89942477561616
"159","Dbi","Nkx1-2",3.43814645410004,0.166776776553,1.28358208955224,3.43814645410004
"160","Dbi","Junb",5.39264518243795,-0.172219917237578,-5.02985074626866,5.39264518243795
"161","Dbi","Jund",3.69937488395279,-0.159817598085088,5.65671641791045,3.69937488395279
"162","Cxcr4","Lhx1",11.1242972270157,0.547216383082996,-7.58208955223881,11.1242972270157
"163","Cxcr4","Foxq1",10.816291007952,0.259893224301679,-1.92537313432836,10.816291007952
"164","Cxcr4","Gata6",5.35316941502602,0.381764891815762,-18.134328358209,5.35316941502602
"165","Cxcr4","Asxl3",3.19615416511472,0.236304681545148,-14.134328358209,3.19615416511472
"166","Cxcr4","Snai1",3.0649932329709,0.324770486718848,-3.88059701492537,3.0649932329709
"167","Cxcr4","Msx1",4.71382963822688,0.370432543448585,-5.08955223880597,4.71382963822688
"168","Cxcr4","Mesp1",4.47652398376901,0.374611902974405,6.23880597014925,4.47652398376901
"169","Cxcr4","Sall1",4.67362020604671,0.223666507078463,24.6716417910448,0.954075574079829
"170","Cxcr4","Zfpm1",3.21354113448126,0.258436498533016,-11.2835820895522,3.21354113448126
"171","Cd55","Sox15",3.0560800222157,0.168484008832183,2.97014925373134,3.0560800222157
"172","Cd55","Sox11",3.2095563571563,-0.171826440872316,2.44776119402985,3.2095563571563
"173","Cd55","Zfp296",3.38944921621738,0.175658410009969,-8.50746268656716,3.38944921621738
"174","Cd55","Klf2",3.40359037504147,0.175955878401259,-8.73134328358209,3.40359037504147
"175","Mapkapk2","Ebf1",3.08862336961554,0.207671948519046,3.55223880597015,3.08862336961554
"176","Mapkapk2","Sox11",3.97292519815573,0.366892274445174,4.67164179104478,3.97292519815573
"177","Mapkapk2","Mllt11",3.86454441236599,0.21704429187854,24.0298507462687,0.868917785544014
"178","Mapkapk2","Utf1",4.35976753082599,-0.38115719684111,-9.32835820895522,4.35976753082599
"179","Elf3","Prdm14",3.19522312442553,0.247559576233454,-7.97014925373134,3.19522312442553
"180","Elf3","Tfcp2l1",3.56800042608017,0.369955297385199,1.22388059701493,3.56800042608017
"181","Elf3","Arid5b",4.14157386970537,0.409361941218737,-3.61194029850746,4.14157386970537
"182","Elf3","Sox15",5.10203046187686,0.400158802701125,-8.05970149253731,5.10203046187686
"183","Elf3","Sox11",3.37017218514965,-0.379917219041125,5.61194029850746,3.37017218514965
"184","Elf3","Nfkbia",5.49044446838196,0.382988124256055,6.6865671641791,5.49044446838196
"185","Elf3","Sox4",3.10122196898477,-0.359999280691772,0.208955223880597,3.10122196898477
"186","Elf3","Basp1",4.96230112785643,-0.423090468064219,2.82089552238806,4.96230112785643
"187","Elf3","Dmrt1",9.03357901377112,0.346106754437274,4.22388059701493,9.03357901377112
"188","Elf3","Tfap2c",5.68039454153524,0.439635231666866,1.16417910447761,5.68039454153524
"189","Elf3","Sox2",3.00539429354679,0.366366818067732,-1.59701492537313,3.00539429354679
"190","Elf3","Pou2f2",3.49281071914009,0.165973531560069,-0.522388059701492,3.49281071914009
"191","Elf3","Tead2",3.91546527034746,-0.400968984307512,-6.53731343283582,3.91546527034746
"192","Elf3","Zfp42",3.85319685400288,0.403070080881224,-1.86567164179104,3.85319685400288
"193","Elf3","Klf2",5.13248880225787,0.449309030625045,-2.55223880597015,5.13248880225787
"194","Nr5a2","Tfcp2l1",3.28709098915968,0.383182020907243,-4.76119402985075,3.28709098915968
"195","Nr5a2","Prdm1",3.45595742924383,0.352971196894295,4.19402985074627,3.45595742924383
"196","Nr5a2","Arid5b",4.2786967492646,0.450107386704735,-8,4.2786967492646
"197","Nr5a2","Sox21",4.8312051954298,0.221269107784891,-16.5671641791045,4.8312051954298
"198","Nr5a2","Rfx2",3.0099093870489,0.262507142901551,-3.3134328358209,3.0099093870489
"199","Nr5a2","Tfap2c",3.78608124577178,0.401848977978977,-5.17910447761194,3.78608124577178
"200","Nr5a2","Sox2",4.68955033516798,0.471044102775204,-7.71641791044776,4.68955033516798
"201","Nr5a2","Tcea3",4.62463776217246,0.447960015575616,1.49253731343284,4.62463776217246
"202","Nr5a2","Mtf2",3.36372863431727,0.394983230880543,5.86567164179105,3.36372863431727
"203","Nr5a2","Nanog",3.0314680927057,0.361198730692512,8.32835820895522,3.0314680927057
"204","Nr5a2","Zfp296",3.57568100102296,0.378421713902491,-5.32835820895522,3.57568100102296
"205","Nr5a2","Tead2",3.30519663218917,-0.410171342390357,-6.7910447761194,3.30519663218917
"206","Nr5a2","Ash2l",3.40158312260939,0.380096635866332,-5.34328358208955,3.40158312260939
"207","Nr5a2","Zfp42",7.54542593093454,0.56603997868683,-3.47761194029851,7.54542593093454
"208","Nr5a2","Klf2",5.60692588796254,0.506480954043149,-4.41791044776119,5.60692588796254
"209","Nr5a2","Nr0b1",4.80996385870058,0.46623407816466,-9.46268656716418,4.80996385870058
"210","Trove2","Vezf1",4.02147937017058,0.222944224778846,-6.52238805970149,4.02147937017058
"211","Trove2","Peg3",4.25208300692901,0.230350022311179,-14.2835820895522,4.25208300692901
"212","Trove2","Tead2",3.99137816470117,0.224557527431868,-20.6716417910448,3.99137816470117
"213","Trove2","Zfp42",3.38432047506021,-0.210385013602106,-14.2985074626866,3.38432047506021
"214","Hmcn1","Pax3",3.50212069426394,0.246865596291551,17.2388059701493,1.55462459321683
"215","Hmcn1","Meox1",8.99310378513248,0.391371738238706,5.71641791044776,8.99310378513248
"216","Hmcn1","Hes7",6.0546009767724,0.329431079850866,11.1940298507463,3.86829826489021
"217","Hmcn1","Foxq1",4.58466053940651,0.175023130552144,-12.5074626865672,4.58466053940651
"218","Hmcn1","Foxc1",6.12837111644844,0.333879197789397,1.97014925373134,6.12837111644844
"219","Hmcn1","Mllt3",3.80938875558191,0.272044073681924,10.3134328358209,2.54203794667141
"220","Hmcn1","Hoxa7",4.34155060835585,0.261050988917727,16.7462686567164,1.99623535434754
"221","Hmcn1","Hoxa9",3.83751934048662,0.262559527321242,11.8507462686567,2.37050424354566
"222","Hmcn1","Foxc2",7.1399331554771,0.354907111231055,8.13432835820896,7.1399331554771
"223","Ier5","Hoxb2",4.56077683665093,0.375700883770298,26.8805970149254,0.60605411984384
"224","Ier5","Hoxb1",3.46020097946242,0.33956151562855,26.8059701492537,0.468135038627318
"225","Ier5","Snai1",4.42512699296986,0.362387805355121,-9.07462686567164,4.42512699296986
"226","Ier5","Lmo4",3.19150704017088,0.320278145939503,20.8507462686567,1.0448843463246
"227","Ier5","Sox2",3.14504720887103,-0.330799245294287,-4.28358208955224,3.14504720887103
"228","Ier5","Peg3",3.81339860539238,0.352098683661654,-2.85074626865672,3.81339860539238
"229","Ier5","Foxa3",4.14412846310851,-0.133351868698969,-13.3880597014925,4.14412846310851
"230","Ier5","Mesp1",4.7293338096609,0.371684960161942,4.61194029850746,4.7293338096609
"231","Cacybp","Ncl",3.99311537244143,0.324637576690228,-19.3134328358209,3.99311537244143
"232","Cacybp","Pa2g4",6.55909216821785,0.364276117594412,7.04477611940298,6.55909216821785
"233","Cacybp","Trp53",3.83179928595787,0.368291254181981,-23.2089552238806,3.83179928595787
"234","Cacybp","Phf5a",3.41953049199992,0.289716052100474,12.0149253731343,2.09419488966004
"235","Cacybp","Tgif1",3.54654891851107,0.306753970865664,2.94029850746269,3.54654891851107
"236","Cacybp","Mxi1",3.58571480516246,-0.140827195292469,-10.6716417910448,3.58571480516246
"237","Cacybp","Zfp979",3.80783178915359,0.370077461354254,-15.4029850746269,3.80783178915359
"238","Cacybp","Tcea3",3.0733200962907,0.359910055853414,-18.1940298507463,3.0733200962907
"239","Cacybp","Lyar",3.27888853223847,0.283351282397758,-2.04477611940298,3.27888853223847
"240","Cacybp","Zfp428",4.02084057787621,0.334195656273704,-13.9701492537313,4.02084057787621
"241","Prrx1","Pou3f3",30.7630420643186,0.738529349648817,25.3134328358209,5.64310015720047
"242","Prrx1","Zfp811",11.5464768805553,0.343158405359764,-8.55223880597015,11.5464768805553
"243","Prrx1","Bmi1",5.98716350139029,0.301083072539759,-4.92537313432836,5.98716350139029
"244","Prrx1","Mllt11",6.9329603666239,0.274372570543778,-10.0149253731343,6.9329603666239
"245","Atp1b1","Arid5b",3.2074338951192,0.356654102247236,-8.28358208955224,3.2074338951192
"246","Atp1b1","Esrrb",3.30365702646619,0.345722259705714,2.37313432835821,3.30365702646619
"247","Atp1b1","Klf5",3.28596408825394,0.348192595411978,5.1044776119403,3.28596408825394
"248","Atp1b1","Sox2",4.08043268250094,0.391773462946438,-11.3134328358209,4.08043268250094
"249","Atp1b1","Rest",3.50365830893173,0.361999606201852,-2.98507462686567,3.50365830893173
"250","Atp1b1","Tead2",4.16868206298307,-0.392642148571253,-11.2089552238806,4.16868206298307
"251","Atp1b1","Zfp42",3.55671792854476,0.37324320686478,-11.4179104477612,3.55671792854476
"252","Atp1b1","Klf2",4.96011342659488,0.422741179948099,-12.6417910447761,4.96011342659488
"253","Atp1b1","Rhox9",3.3778579197487,0.293277664019685,-10.8507462686567,3.3778579197487
"254","Dusp27","Tfcp2l1",3.42145034322907,0.40048741744066,-0.552238805970149,3.42145034322907
"255","Dusp27","Arid5b",6.61560358416721,0.550276657211069,0.985074626865672,6.61560358416721
"256","Dusp27","Mllt6",5.03249936353086,0.21541927228477,-3.35820895522388,5.03249936353086
"257","Dusp27","Jarid2",4.48415556555846,0.433601903992702,7.55223880597015,4.48415556555846
"258","Dusp27","Kat6b",3.35538130297944,0.386488640798752,3.53731343283582,3.35538130297944
"259","Dusp27","Klf5",3.70646681593757,0.414468179070246,4.47761194029851,3.70646681593757
"260","Dusp27","Pax6",3.94697918565966,0.187909435533573,-5.67164179104478,3.94697918565966
"261","Dusp27","Ncoa3",3.01492762970507,0.324201610186522,-2.55223880597015,3.01492762970507
"262","Dusp27","Sox2",4.61454980661567,0.489660608058344,-2.11940298507463,4.61454980661567
"263","Dusp27","Tcea3",3.10082500419346,0.402897790227882,6.01492537313433,3.10082500419346
"264","Dusp27","Zfp990",3.70889495553505,0.420017155234521,-2.2089552238806,3.70889495553505
"265","Dusp27","Zfp985",3.27759176404223,0.403813806371076,1.04477611940298,3.27759176404223
"266","Dusp27","Rest",4.1806727401146,0.446579008169752,-5.62686567164179,4.1806727401146
"267","Dusp27","Mtf2",3.63443748811515,0.419537623603539,18.2985074626866,1.48912195589119
"268","Dusp27","Zfp42",6.851636211643,0.57121735199544,-0.477611940298507,6.851636211643
"269","Dusp27","Klf2",5.24721889847565,0.517418548737136,-2.49253731343284,5.24721889847565
"270","Dusp27","Nr0b1",5.87050415262076,0.521889106064621,1.04477611940298,5.87050415262076
"272","Vangl2","Utf1",3.67352259430949,-0.253140642493926,8.19402985074627,3.67352259430949
"273","Vangl2","Zfp42",3.4579873950367,-0.247248477353742,1.40298507462687,3.4579873950367
"274","Vangl2","Pcbp4",4.13003858430762,0.263823608959383,1.49253731343284,4.13003858430762
"275","Pea15a","Hoxb2",3.95525660133282,0.374022393064472,7.91044776119403,3.95525660133282
"276","Pea15a","Sox11",3.34993242729553,0.355973349168275,-4.38805970149254,3.34993242729553
"277","Pea15a","Basp1",3.49771194519575,0.3528159309217,-11.5373134328358,3.49771194519575
"278","Pea15a","Zfp516",3.21653772528487,0.199432471088764,-9.85074626865672,3.21653772528487
"279","Pea15a","Meis2",4.4101224338561,0.390166024315537,6.1044776119403,4.4101224338561
"280","Pea15a","Hoxd1",3.90830341892686,0.303780924008837,10.6268656716418,2.56852872741221
"281","Pea15a","Sox2",3.18140608013413,-0.350575683988458,-15.4925373134328,3.18140608013413
"282","Pea15a","Hoxa2",4.23179082754166,0.347366939859151,16.0597014925373,2.03949090918113
"283","Pea15a","Peg3",3.80340246291897,0.369491715770092,-14.1791044776119,3.80340246291897
"284","Pea15a","Tead2",3.17752407607856,0.348956243045085,-13.3880597014925,3.17752407607856
"285","Pea15a","Tbx6",3.2097027682774,0.343433572703207,10.9701492537313,2.07386668995102
"286","Pea15a","Utf1",3.12310545735559,-0.348441625416838,-15.7910447761194,3.12310545735559
"287","Pea15a","Zfp42",3.26302305646273,-0.354349824411863,-15.0746268656716,3.26302305646273
"288","Pea15a","Klf2",3.06245772803811,-0.34626261716362,-13.2686567164179,3.06245772803811
"289","Pea15a","Cited1",3.20863652356139,0.339791734925769,12.6716417910448,1.89706579245709
"290","Atp1a2","Arid3a",3.24218181236802,0.373504834448817,4.38805970149254,3.24218181236802
"291","Atp1a2","Meox1",3.65487177599282,0.435499928440056,18.0149253731343,1.53092847622232
"292","Atp1a2","Hoxb3",3.23229985454663,0.373782541260291,13.7761194029851,1.79589505640193
"293","Atp1a2","Hoxb2",10.0021716704687,0.632640111051071,8.73134328358209,10.0021716704687
"294","Atp1a2","Hoxb1",5.82594656081527,0.525207113195559,12.4029850746269,3.49500694019057
"295","Atp1a2","Zfp36l1",3.29410790806415,0.187220553948548,-16.7611940298507,3.29410790806415
"296","Atp1a2","Foxc1",4.96730960563566,0.494644473731132,14.7164179104478,2.60921270088999
